MovementID,MovementDate,ProductID,MovementType,Quantity,LocationID
MOVE004245,2024-10-01,PROD0098,OUT,48,LOC03
MOVE004246,2024-02-08,PROD0103,IN,155,LOC03
MOVE004247,2024-11-10,PROD0135,IN,34,LOC02
MOVE004248,2024-03-28,PROD0033,OUT,50,LOC05
MOVE004249,2024-12-08,PROD0020,OUT,32,LOC04
MOVE004250,2024-08-28,PROD0064,IN,35,LOC02
MOVE004251,2024-03-18,PROD0139,IN,22,LOC04
MOVE004252,2025-06-04,PROD0066,OUT,32,LOC03
MOVE004253,2025-06-19,PROD0016,OUT,35,LOC02
MOVE004254,2024-02-27,PROD0104,OUT,3,LOC05
MOVE004255,2024-06-17,PROD0034,IN,189,LOC02
MOVE004256,2025-05-03,PROD0029,IN,40,LOC01
MOVE004257,2024-09-14,PROD0102,IN,158,LOC05
MOVE004258,2025-04-17,PROD0006,IN,41,LOC02
MOVE004259,2024-02-21,PROD0144,IN,164,LOC03
MOVE004260,2024-01-07,PROD0056,IN,53,LOC01
MOVE004261,2025-06-10,PROD0080,OUT,41,LOC05
MOVE004262,2025-06-11,PROD0063,IN,145,LOC03
MOVE004263,2025-05-20,PROD0072,OUT,20,LOC03
MOVE004264,2024-04-18,PROD0126,IN,172,LOC04
MOVE004265,2024-02-13,PROD0127,OUT,30,LOC03
MOVE004266,2024-07-09,PROD0036,OUT,43,LOC05
MOVE004267,2024-09-29,PROD0076,IN,138,LOC01
MOVE004268,2025-05-03,PROD0137,IN,121,LOC03
MOVE004269,2024-06-29,PROD0008,IN,51,LOC01
MOVE004270,2025-04-15,PROD0112,IN,113,LOC03
MOVE004271,2024-12-17,PROD0055,IN,194,LOC02
MOVE004272,2024-08-07,PROD0092,IN,134,LOC03
MOVE004273,2024-01-14,PROD0082,OUT,25,LOC02
MOVE004274,2025-03-14,PROD0015,IN,172,LOC03
MOVE004275,2025-04-11,PROD0046,OUT,49,LOC05
MOVE004276,2024-07-26,PROD0093,OUT,4,LOC02
MOVE004277,2025-04-02,PROD0033,OUT,38,LOC01
MOVE004278,2024-02-07,PROD0038,OUT,27,LOC02
MOVE004279,2024-09-03,PROD0147,OUT,46,LOC03
MOVE004280,2024-01-31,PROD0054,IN,56,LOC04
MOVE004281,2024-08-27,PROD0005,OUT,49,LOC02
MOVE004282,2024-03-04,PROD0112,IN,63,LOC03
MOVE004283,2025-05-04,PROD0102,IN,98,LOC05
MOVE004284,2025-01-10,PROD0138,IN,26,LOC03
MOVE004285,2024-05-30,PROD0127,IN,193,LOC05
MOVE004286,2024-10-30,PROD0031,IN,43,LOC04
MOVE004287,2024-02-03,PROD0063,IN,139,LOC01
MOVE004288,2025-02-05,PROD0109,IN,56,LOC02
MOVE004289,2024-04-25,PROD0063,IN,190,LOC05
MOVE004290,2024-03-25,PROD0126,IN,31,LOC03
MOVE004291,2024-06-03,PROD0032,OUT,6,LOC01
MOVE004292,2024-11-24,PROD0102,IN,111,LOC03
MOVE004293,2025-03-08,PROD0121,OUT,5,LOC03
MOVE004294,2025-06-18,PROD0093,IN,93,LOC03
MOVE004295,2024-05-28,PROD0057,IN,162,LOC04
MOVE004296,2024-06-03,PROD0123,IN,187,LOC03
MOVE004297,2025-06-06,PROD0118,IN,138,LOC04
MOVE004298,2025-02-21,PROD0073,OUT,25,LOC04
MOVE004299,2025-06-27,PROD0057,IN,25,LOC02
MOVE004300,2024-11-09,PROD0074,IN,116,LOC01
MOVE004301,2024-08-05,PROD0148,OUT,35,LOC02
MOVE004302,2024-08-30,PROD0005,OUT,23,LOC04
MOVE004303,2025-05-03,PROD0143,OUT,17,LOC05
MOVE004304,2024-10-08,PROD0033,IN,48,LOC04
MOVE004305,2024-12-20,PROD0077,OUT,45,LOC05
MOVE004306,2025-05-07,PROD0028,OUT,17,LOC01
MOVE004307,2025-06-02,PROD0122,OUT,45,LOC04
MOVE004308,2025-01-24,PROD0049,OUT,19,LOC04
MOVE004309,2024-02-25,PROD0050,IN,168,LOC03
MOVE004310,2024-10-07,PROD0118,OUT,14,LOC03
MOVE004311,2024-01-27,PROD0097,IN,191,LOC02
MOVE004312,2025-03-24,PROD0100,OUT,9,LOC03
MOVE004313,2024-02-28,PROD0097,IN,146,LOC03
MOVE004314,2024-08-15,PROD0091,OUT,7,LOC02
MOVE004315,2024-01-11,PROD0089,OUT,5,LOC04
MOVE004316,2024-05-05,PROD0106,IN,114,LOC04
MOVE004317,2025-06-20,PROD0092,OUT,15,LOC01
MOVE004318,2024-02-12,PROD0034,OUT,8,LOC05
MOVE004319,2024-12-28,PROD0133,OUT,34,LOC01
MOVE004320,2024-04-01,PROD0039,IN,25,LOC05
MOVE004321,2024-12-24,PROD0111,OUT,37,LOC02
MOVE004322,2024-12-20,PROD0001,OUT,25,LOC03
MOVE004323,2025-02-24,PROD0065,IN,68,LOC05
MOVE004324,2025-03-11,PROD0045,IN,152,LOC05
MOVE004325,2024-02-25,PROD0140,OUT,7,LOC02
MOVE004326,2024-04-02,PROD0046,IN,149,LOC04
MOVE004327,2025-06-05,PROD0092,IN,89,LOC03
MOVE004328,2024-10-23,PROD0028,IN,100,LOC01
MOVE004329,2024-07-19,PROD0124,OUT,39,LOC05
MOVE004330,2024-04-26,PROD0128,IN,79,LOC05
MOVE004331,2024-08-16,PROD0025,OUT,13,LOC01
MOVE004332,2024-02-04,PROD0020,OUT,36,LOC04
MOVE004333,2024-12-26,PROD0042,IN,198,LOC05
MOVE004334,2025-05-09,PROD0004,OUT,37,LOC04
MOVE004335,2024-05-27,PROD0131,IN,154,LOC04
MOVE004336,2024-11-03,PROD0101,IN,104,LOC01
MOVE004337,2025-01-06,PROD0042,IN,50,LOC01
MOVE004338,2024-05-10,PROD0039,IN,166,LOC02
MOVE004339,2025-06-03,PROD0017,IN,113,LOC03
MOVE004340,2024-06-24,PROD0026,OUT,28,LOC05
MOVE004341,2024-10-27,PROD0090,OUT,6,LOC02
MOVE004342,2025-03-12,PROD0107,OUT,37,LOC03
MOVE004343,2025-06-11,PROD0106,IN,80,LOC04
MOVE004344,2024-10-18,PROD0066,IN,200,LOC02
MOVE004345,2024-12-28,PROD0021,OUT,10,LOC05
MOVE004346,2024-01-23,PROD0038,OUT,43,LOC02
MOVE004347,2024-12-20,PROD0058,IN,94,LOC01
MOVE004348,2024-08-24,PROD0084,OUT,26,LOC05
MOVE004349,2024-09-22,PROD0074,IN,175,LOC05
MOVE004350,2025-02-23,PROD0110,IN,56,LOC02
MOVE004351,2024-03-31,PROD0074,IN,100,LOC05
MOVE004352,2024-04-23,PROD0110,IN,107,LOC03
MOVE004353,2024-10-06,PROD0116,IN,53,LOC03
MOVE004354,2024-07-07,PROD0038,IN,143,LOC04
MOVE004355,2024-11-14,PROD0048,IN,89,LOC04
MOVE004356,2025-02-10,PROD0030,OUT,4,LOC05
MOVE004357,2025-05-15,PROD0001,IN,158,LOC05
MOVE004358,2024-06-25,PROD0040,IN,40,LOC02
MOVE004359,2024-02-03,PROD0147,IN,164,LOC04
MOVE004360,2024-12-05,PROD0138,OUT,42,LOC01
MOVE004361,2025-02-09,PROD0074,IN,120,LOC05
MOVE004362,2024-02-20,PROD0104,IN,200,LOC01
MOVE004363,2025-05-28,PROD0116,OUT,27,LOC05
MOVE004364,2025-04-14,PROD0012,IN,100,LOC04
MOVE004365,2024-09-18,PROD0112,OUT,28,LOC03
MOVE004366,2024-04-27,PROD0062,OUT,34,LOC03
MOVE004367,2024-01-31,PROD0045,IN,145,LOC04
MOVE004368,2024-10-02,PROD0109,IN,23,LOC05
MOVE004369,2024-05-20,PROD0003,OUT,19,LOC01
MOVE004370,2024-07-08,PROD0121,IN,150,LOC05
MOVE004371,2024-11-24,PROD0013,OUT,5,LOC05
MOVE004372,2024-05-16,PROD0060,IN,153,LOC04
MOVE004373,2024-09-24,PROD0088,IN,182,LOC04
MOVE004374,2024-01-12,PROD0051,IN,54,LOC02
MOVE004375,2024-01-26,PROD0056,IN,45,LOC02
MOVE004376,2024-03-30,PROD0119,IN,66,LOC05
MOVE004377,2024-10-21,PROD0119,IN,139,LOC02
MOVE004378,2024-07-12,PROD0125,IN,33,LOC02
MOVE004379,2024-05-03,PROD0117,IN,66,LOC01
MOVE004380,2024-12-22,PROD0137,IN,84,LOC05
MOVE004381,2025-04-03,PROD0021,OUT,21,LOC02
MOVE004382,2025-05-16,PROD0044,IN,128,LOC05
MOVE004383,2025-01-19,PROD0019,OUT,19,LOC02
MOVE004384,2024-12-18,PROD0067,IN,122,LOC01
MOVE004385,2024-07-26,PROD0086,OUT,47,LOC04
MOVE004386,2024-04-22,PROD0046,IN,160,LOC02
MOVE004387,2025-03-20,PROD0060,IN,124,LOC03
MOVE004388,2025-02-07,PROD0007,OUT,36,LOC03
MOVE004389,2024-11-06,PROD0044,IN,30,LOC05
MOVE004390,2024-01-13,PROD0117,IN,48,LOC04
MOVE004391,2024-07-03,PROD0081,OUT,34,LOC05
MOVE004392,2025-05-28,PROD0044,OUT,8,LOC03
MOVE004393,2024-04-04,PROD0034,IN,127,LOC01
MOVE004394,2024-12-13,PROD0116,OUT,18,LOC05
MOVE004395,2024-12-06,PROD0048,IN,194,LOC03
MOVE004396,2025-03-15,PROD0006,OUT,23,LOC01
MOVE004397,2024-05-04,PROD0050,OUT,38,LOC05
MOVE004398,2024-07-28,PROD0081,OUT,30,LOC02
MOVE004399,2024-09-02,PROD0034,OUT,25,LOC05
MOVE004400,2024-03-10,PROD0079,IN,88,LOC03
MOVE004401,2025-04-02,PROD0083,IN,195,LOC01
MOVE004402,2024-06-09,PROD0091,IN,83,LOC05
MOVE004403,2024-08-21,PROD0065,IN,103,LOC03
MOVE004404,2024-06-07,PROD0031,OUT,45,LOC02
MOVE004405,2025-05-17,PROD0076,OUT,44,LOC03
MOVE004406,2024-01-13,PROD0107,IN,147,LOC03
MOVE004407,2025-03-12,PROD0058,IN,183,LOC03
MOVE004408,2024-03-27,PROD0136,IN,54,LOC05
MOVE004409,2024-05-15,PROD0045,OUT,23,LOC03
MOVE004410,2025-03-21,PROD0010,IN,165,LOC01
MOVE004411,2024-04-21,PROD0027,IN,56,LOC03
MOVE004412,2024-09-29,PROD0038,IN,168,LOC04
MOVE004413,2024-01-06,PROD0101,IN,126,LOC02
MOVE004414,2024-10-29,PROD0103,OUT,2,LOC01
MOVE004415,2024-12-24,PROD0070,IN,27,LOC05
MOVE004416,2025-01-18,PROD0080,OUT,25,LOC05
MOVE004417,2024-01-17,PROD0046,OUT,33,LOC01
MOVE004418,2024-03-03,PROD0058,IN,102,LOC03
MOVE004419,2024-06-16,PROD0072,IN,168,LOC03
MOVE004420,2025-01-23,PROD0096,IN,88,LOC04
MOVE004421,2025-04-26,PROD0062,IN,173,LOC04
MOVE004422,2025-02-25,PROD0105,OUT,21,LOC02
MOVE004423,2025-04-24,PROD0007,IN,79,LOC05
MOVE004424,2024-04-03,PROD0048,OUT,18,LOC04
MOVE004425,2025-06-13,PROD0143,OUT,11,LOC05
MOVE004426,2025-04-30,PROD0115,IN,60,LOC03
MOVE004427,2024-09-05,PROD0076,IN,177,LOC05
MOVE004428,2024-12-28,PROD0098,IN,42,LOC01
MOVE004429,2025-04-27,PROD0056,IN,54,LOC04
MOVE004430,2024-03-24,PROD0089,OUT,21,LOC02
MOVE004431,2025-04-25,PROD0012,IN,25,LOC04
MOVE004432,2025-03-22,PROD0043,IN,60,LOC03
MOVE004433,2024-06-09,PROD0077,OUT,25,LOC05
MOVE004434,2024-04-03,PROD0003,IN,76,LOC04
MOVE004435,2024-07-13,PROD0013,OUT,37,LOC05
MOVE004436,2024-08-06,PROD0119,OUT,41,LOC03
MOVE004437,2025-05-15,PROD0114,IN,160,LOC02
MOVE004438,2025-01-22,PROD0021,IN,43,LOC03
MOVE004439,2024-06-16,PROD0129,OUT,25,LOC01
MOVE004440,2025-01-01,PROD0016,IN,51,LOC04
MOVE004441,2024-11-26,PROD0064,IN,111,LOC05
MOVE004442,2024-09-06,PROD0096,IN,29,LOC02
MOVE004443,2024-05-15,PROD0039,IN,113,LOC03
MOVE004444,2024-11-01,PROD0113,IN,84,LOC03
MOVE004445,2024-10-04,PROD0013,IN,77,LOC03
MOVE004446,2024-01-11,PROD0081,IN,179,LOC01
MOVE004447,2025-04-10,PROD0003,OUT,36,LOC03
MOVE004448,2024-03-28,PROD0028,OUT,28,LOC05
MOVE004449,2024-08-07,PROD0125,IN,61,LOC05
MOVE004450,2024-07-02,PROD0102,IN,156,LOC04
MOVE004451,2024-07-20,PROD0006,IN,124,LOC04
MOVE004452,2024-11-18,PROD0130,IN,164,LOC05
MOVE004453,2025-01-05,PROD0058,OUT,3,LOC05
MOVE004454,2024-03-15,PROD0060,OUT,34,LOC03
MOVE004455,2024-08-04,PROD0008,OUT,26,LOC04
MOVE004456,2024-08-31,PROD0048,OUT,2,LOC01
MOVE004457,2024-08-03,PROD0128,IN,82,LOC04
MOVE004458,2025-03-26,PROD0067,IN,177,LOC01
MOVE004459,2024-02-28,PROD0060,IN,94,LOC01
MOVE004460,2024-06-26,PROD0005,IN,39,LOC02
MOVE004461,2025-01-29,PROD0034,IN,170,LOC02
MOVE004462,2024-07-01,PROD0063,IN,91,LOC04
MOVE004463,2024-07-21,PROD0149,OUT,49,LOC03
MOVE004464,2024-10-24,PROD0094,IN,130,LOC05
MOVE004465,2024-03-05,PROD0121,OUT,24,LOC01
MOVE004466,2024-11-30,PROD0083,OUT,48,LOC05
MOVE004467,2024-05-27,PROD0115,OUT,14,LOC01
MOVE004468,2024-07-27,PROD0053,IN,65,LOC02
MOVE004469,2024-10-05,PROD0100,IN,20,LOC03
MOVE004470,2024-05-10,PROD0136,IN,176,LOC01
MOVE004471,2025-03-20,PROD0050,OUT,44,LOC02
MOVE004472,2024-04-23,PROD0035,IN,82,LOC04
MOVE004473,2024-08-05,PROD0150,OUT,21,LOC04
MOVE004474,2025-05-25,PROD0100,IN,69,LOC04
MOVE004475,2025-04-16,PROD0103,IN,167,LOC01
MOVE004476,2024-12-31,PROD0004,OUT,41,LOC03
MOVE004477,2025-06-26,PROD0058,OUT,36,LOC04
MOVE004478,2024-01-07,PROD0084,IN,31,LOC03
MOVE004479,2025-06-26,PROD0094,OUT,1,LOC01
MOVE004480,2025-02-15,PROD0110,OUT,25,LOC05
MOVE004481,2024-12-12,PROD0053,IN,43,LOC04
MOVE004482,2024-07-09,PROD0117,IN,191,LOC05
MOVE004483,2024-05-08,PROD0004,IN,28,LOC01
MOVE004484,2024-07-29,PROD0004,OUT,40,LOC01
MOVE004485,2024-02-28,PROD0136,IN,114,LOC03
MOVE004486,2024-01-21,PROD0050,OUT,31,LOC05
MOVE004487,2024-02-24,PROD0149,OUT,22,LOC03
MOVE004488,2025-01-11,PROD0043,OUT,2,LOC04
MOVE004489,2024-11-08,PROD0050,IN,197,LOC02
MOVE004490,2024-04-18,PROD0128,IN,82,LOC02
MOVE004491,2025-03-04,PROD0015,OUT,29,LOC04
MOVE004492,2024-04-30,PROD0101,IN,184,LOC04
MOVE004493,2024-10-14,PROD0142,IN,189,LOC05
MOVE004494,2024-06-27,PROD0078,IN,37,LOC02
MOVE004495,2024-10-14,PROD0102,IN,150,LOC03
MOVE004496,2024-03-05,PROD0020,OUT,48,LOC05
MOVE004497,2024-02-20,PROD0099,OUT,4,LOC02
MOVE004498,2024-07-31,PROD0040,OUT,31,LOC04
MOVE004499,2024-12-03,PROD0080,IN,174,LOC05
MOVE004500,2024-02-02,PROD0043,IN,145,LOC03
MOVE004501,2025-03-27,PROD0071,OUT,43,LOC01
MOVE004502,2025-02-07,PROD0099,IN,157,LOC04
MOVE004503,2024-10-15,PROD0138,IN,138,LOC03
MOVE004504,2024-08-24,PROD0021,IN,87,LOC01
MOVE004505,2024-03-02,PROD0013,IN,190,LOC05
MOVE004506,2024-10-17,PROD0107,OUT,37,LOC03
MOVE004507,2025-05-15,PROD0054,IN,37,LOC01
MOVE004508,2024-11-29,PROD0049,IN,123,LOC02
MOVE004509,2025-01-17,PROD0089,IN,102,LOC01
MOVE004510,2024-08-08,PROD0026,OUT,47,LOC04
MOVE004511,2025-04-30,PROD0019,IN,106,LOC01
MOVE004512,2024-02-12,PROD0120,IN,196,LOC03
MOVE004513,2024-06-19,PROD0149,IN,88,LOC04
MOVE004514,2024-02-03,PROD0072,IN,190,LOC04
MOVE004515,2024-07-09,PROD0056,IN,61,LOC04
MOVE004516,2024-08-04,PROD0110,IN,94,LOC04
MOVE004517,2025-02-05,PROD0126,IN,23,LOC02
MOVE004518,2025-06-02,PROD0134,OUT,35,LOC01
MOVE004519,2024-07-16,PROD0033,OUT,10,LOC03
MOVE004520,2024-09-24,PROD0008,IN,126,LOC02
MOVE004521,2025-01-04,PROD0039,OUT,33,LOC04
MOVE004522,2024-07-15,PROD0088,IN,194,LOC03
MOVE004523,2025-03-20,PROD0144,IN,176,LOC01
MOVE004524,2025-06-21,PROD0104,IN,50,LOC02
MOVE004525,2025-01-24,PROD0003,IN,167,LOC04
MOVE004526,2025-05-30,PROD0084,OUT,49,LOC01
MOVE004527,2024-07-19,PROD0118,IN,191,LOC04
MOVE004528,2024-04-27,PROD0047,IN,172,LOC02
MOVE004529,2025-04-09,PROD0126,IN,81,LOC04
MOVE004530,2025-06-05,PROD0037,IN,175,LOC03
MOVE004531,2024-02-14,PROD0099,OUT,46,LOC01
MOVE004532,2025-04-08,PROD0006,IN,54,LOC05
MOVE004533,2025-05-05,PROD0026,IN,170,LOC04
MOVE004534,2024-02-15,PROD0086,IN,122,LOC02
MOVE004535,2024-12-13,PROD0019,IN,140,LOC04
MOVE004536,2025-02-03,PROD0112,IN,166,LOC01
MOVE004537,2024-11-27,PROD0024,OUT,2,LOC02
MOVE004538,2024-07-05,PROD0082,IN,99,LOC05
MOVE004539,2024-10-18,PROD0003,OUT,13,LOC02
MOVE004540,2025-06-14,PROD0135,IN,171,LOC05
MOVE004541,2025-05-27,PROD0080,OUT,30,LOC02
MOVE004542,2024-05-18,PROD0017,IN,77,LOC05
MOVE004543,2024-05-19,PROD0132,OUT,9,LOC04
MOVE004544,2024-03-14,PROD0014,OUT,3,LOC05
MOVE004545,2024-03-08,PROD0093,IN,125,LOC05
MOVE004546,2025-06-21,PROD0118,IN,194,LOC03
MOVE004547,2024-11-23,PROD0104,IN,59,LOC05
MOVE004548,2024-02-10,PROD0007,OUT,28,LOC03
MOVE004549,2024-12-17,PROD0049,IN,21,LOC02
MOVE004550,2024-02-15,PROD0134,OUT,15,LOC02
MOVE004551,2024-03-31,PROD0106,IN,174,LOC04
MOVE004552,2024-04-04,PROD0028,OUT,49,LOC04
MOVE004553,2025-04-02,PROD0130,OUT,4,LOC04
MOVE004554,2024-01-24,PROD0127,IN,59,LOC03
MOVE004555,2025-06-06,PROD0003,OUT,26,LOC05
MOVE004556,2024-03-20,PROD0136,OUT,15,LOC03
MOVE004557,2024-11-21,PROD0093,OUT,30,LOC04
MOVE004558,2024-12-30,PROD0110,OUT,36,LOC04
MOVE004559,2025-05-05,PROD0073,OUT,18,LOC02
MOVE004560,2024-03-01,PROD0005,OUT,9,LOC02
MOVE004561,2025-06-20,PROD0057,IN,191,LOC02
MOVE004562,2024-07-29,PROD0002,IN,92,LOC02
MOVE004563,2024-10-08,PROD0136,OUT,10,LOC04
MOVE004564,2025-04-11,PROD0123,IN,53,LOC03
MOVE004565,2025-01-20,PROD0075,OUT,46,LOC05
MOVE004566,2024-04-05,PROD0032,IN,92,LOC03
MOVE004567,2024-05-29,PROD0064,IN,62,LOC01
MOVE004568,2024-08-06,PROD0004,IN,200,LOC02
MOVE004569,2025-05-05,PROD0068,OUT,10,LOC03
MOVE004570,2025-06-09,PROD0069,IN,130,LOC03
MOVE004571,2025-04-07,PROD0084,OUT,47,LOC05
MOVE004572,2025-05-28,PROD0136,OUT,1,LOC03
MOVE004573,2024-03-25,PROD0120,IN,141,LOC01
MOVE004574,2025-02-21,PROD0036,IN,139,LOC05
MOVE004575,2025-05-09,PROD0061,IN,45,LOC02
MOVE004576,2025-06-16,PROD0011,IN,29,LOC05
MOVE004577,2024-07-05,PROD0071,IN,128,LOC04
MOVE004578,2025-06-14,PROD0040,IN,144,LOC02
MOVE004579,2024-04-19,PROD0019,IN,191,LOC03
MOVE004580,2025-01-31,PROD0133,OUT,3,LOC05
MOVE004581,2025-02-15,PROD0081,IN,152,LOC01
MOVE004582,2025-02-12,PROD0101,IN,41,LOC05
MOVE004583,2024-10-06,PROD0107,IN,55,LOC04
MOVE004584,2024-02-29,PROD0107,IN,159,LOC05
MOVE004585,2025-02-12,PROD0107,IN,35,LOC04
MOVE004586,2024-09-27,PROD0080,IN,195,LOC04
MOVE004587,2024-03-15,PROD0119,IN,121,LOC02
MOVE004588,2025-04-25,PROD0026,OUT,33,LOC05
MOVE004589,2024-02-01,PROD0131,OUT,30,LOC05
MOVE004590,2024-05-22,PROD0129,OUT,31,LOC03
MOVE004591,2024-07-12,PROD0070,IN,195,LOC05
MOVE004592,2024-03-17,PROD0140,OUT,36,LOC03
MOVE004593,2025-02-28,PROD0125,IN,100,LOC04
MOVE004594,2024-02-15,PROD0110,OUT,28,LOC04
MOVE004595,2024-03-15,PROD0083,IN,112,LOC01
MOVE004596,2025-06-21,PROD0019,OUT,14,LOC05
MOVE004597,2024-02-06,PROD0117,IN,47,LOC04
MOVE004598,2025-05-26,PROD0099,IN,160,LOC04
MOVE004599,2025-04-27,PROD0034,OUT,37,LOC04
MOVE004600,2025-06-17,PROD0023,OUT,48,LOC02
MOVE004601,2024-03-30,PROD0045,IN,145,LOC05
MOVE004602,2024-03-30,PROD0058,IN,150,LOC03
MOVE004603,2024-06-28,PROD0123,OUT,3,LOC02
MOVE004604,2024-11-24,PROD0068,IN,78,LOC04
MOVE004605,2024-08-02,PROD0102,IN,112,LOC04
MOVE004606,2024-05-30,PROD0082,OUT,21,LOC01
MOVE004607,2024-07-22,PROD0007,IN,162,LOC01
MOVE004608,2025-02-15,PROD0039,IN,107,LOC01
MOVE004609,2024-08-07,PROD0134,IN,72,LOC01
MOVE004610,2024-08-11,PROD0101,IN,72,LOC01
MOVE004611,2024-09-27,PROD0123,OUT,23,LOC02
MOVE004612,2024-03-07,PROD0115,OUT,15,LOC05
MOVE004613,2024-10-30,PROD0091,OUT,40,LOC02
MOVE004614,2024-11-21,PROD0136,OUT,10,LOC03
MOVE004615,2024-11-15,PROD0034,IN,45,LOC04
MOVE004616,2024-09-23,PROD0105,IN,20,LOC02
MOVE004617,2024-07-27,PROD0005,OUT,22,LOC01
MOVE004618,2024-09-27,PROD0144,OUT,3,LOC03
MOVE004619,2025-02-02,PROD0001,IN,68,LOC05
MOVE004620,2025-06-24,PROD0079,IN,67,LOC02
MOVE004621,2025-01-29,PROD0090,IN,133,LOC02
MOVE004622,2025-06-10,PROD0044,OUT,3,LOC05
MOVE004623,2024-02-23,PROD0016,IN,127,LOC03
MOVE004624,2025-02-02,PROD0036,OUT,4,LOC03
MOVE004625,2024-09-12,PROD0105,IN,50,LOC04
MOVE004626,2024-03-01,PROD0138,IN,199,LOC02
MOVE004627,2024-10-24,PROD0016,OUT,1,LOC04
MOVE004628,2024-05-21,PROD0139,IN,138,LOC05
MOVE004629,2024-01-06,PROD0127,IN,81,LOC05
MOVE004630,2024-05-11,PROD0022,OUT,4,LOC03
MOVE004631,2024-06-13,PROD0091,IN,141,LOC03
MOVE004632,2024-02-01,PROD0103,OUT,4,LOC02
MOVE004633,2024-08-28,PROD0029,IN,179,LOC04
MOVE004634,2024-01-26,PROD0023,OUT,9,LOC02
MOVE004635,2024-05-22,PROD0044,IN,111,LOC01
MOVE004636,2024-08-22,PROD0062,IN,58,LOC02
MOVE004637,2024-05-03,PROD0032,IN,41,LOC05
MOVE004638,2024-01-31,PROD0129,OUT,20,LOC05
MOVE004639,2024-05-29,PROD0103,IN,168,LOC02
MOVE004640,2024-03-20,PROD0128,OUT,48,LOC02
MOVE004641,2025-03-22,PROD0106,IN,26,LOC05
MOVE004642,2024-07-13,PROD0148,IN,169,LOC03
MOVE004643,2024-01-20,PROD0002,IN,135,LOC03
MOVE004644,2024-08-13,PROD0113,IN,60,LOC01
MOVE004645,2024-06-11,PROD0023,IN,89,LOC01
MOVE004646,2024-03-12,PROD0068,IN,55,LOC04
MOVE004647,2024-02-04,PROD0056,IN,128,LOC04
MOVE004648,2025-04-07,PROD0137,OUT,12,LOC01
MOVE004649,2025-06-03,PROD0149,IN,103,LOC02
MOVE004650,2025-06-24,PROD0028,IN,123,LOC01
MOVE004651,2025-02-21,PROD0139,IN,116,LOC01
MOVE004652,2024-07-19,PROD0038,OUT,36,LOC01
MOVE004653,2024-05-19,PROD0111,OUT,16,LOC03
MOVE004654,2024-12-27,PROD0009,IN,39,LOC02
MOVE004655,2024-04-21,PROD0072,OUT,26,LOC02
MOVE004656,2024-10-08,PROD0026,OUT,39,LOC02
MOVE004657,2024-01-30,PROD0109,IN,76,LOC04
MOVE004658,2025-03-18,PROD0125,IN,37,LOC01
MOVE004659,2025-01-13,PROD0122,IN,168,LOC03
MOVE004660,2025-05-16,PROD0129,OUT,49,LOC04
MOVE004661,2024-10-15,PROD0042,OUT,42,LOC02
MOVE004662,2024-06-11,PROD0104,OUT,22,LOC02
MOVE004663,2024-01-08,PROD0120,OUT,5,LOC02
MOVE004664,2024-02-02,PROD0103,OUT,41,LOC01
MOVE004665,2024-11-22,PROD0099,OUT,27,LOC04
MOVE004666,2025-06-09,PROD0055,IN,143,LOC02
MOVE004667,2024-02-24,PROD0097,OUT,31,LOC04
MOVE004668,2024-03-07,PROD0105,OUT,21,LOC02
MOVE004669,2024-01-29,PROD0107,IN,33,LOC01
MOVE004670,2024-05-22,PROD0117,OUT,26,LOC03
MOVE004671,2024-03-18,PROD0112,OUT,4,LOC05
MOVE004672,2024-08-25,PROD0100,IN,106,LOC01
MOVE004673,2024-04-02,PROD0130,OUT,46,LOC05
MOVE004674,2024-04-20,PROD0051,OUT,9,LOC05
MOVE004675,2024-10-14,PROD0063,IN,95,LOC03
MOVE004676,2024-08-05,PROD0050,OUT,34,LOC01
MOVE004677,2024-03-06,PROD0025,IN,148,LOC01
MOVE004678,2024-03-21,PROD0067,OUT,33,LOC03
MOVE004679,2025-02-28,PROD0025,IN,52,LOC02
MOVE004680,2024-06-27,PROD0056,OUT,4,LOC05
MOVE004681,2024-10-16,PROD0140,OUT,13,LOC04
MOVE004682,2025-02-07,PROD0060,IN,62,LOC04
MOVE004683,2025-05-18,PROD0051,OUT,3,LOC05
MOVE004684,2024-03-02,PROD0126,IN,60,LOC04
MOVE004685,2024-10-10,PROD0009,OUT,43,LOC05
MOVE004686,2024-10-05,PROD0114,OUT,33,LOC04
MOVE004687,2024-01-19,PROD0117,IN,77,LOC03
MOVE004688,2024-09-11,PROD0145,OUT,14,LOC02
MOVE004689,2025-05-14,PROD0111,OUT,9,LOC02
MOVE004690,2024-09-22,PROD0142,OUT,49,LOC01
MOVE004691,2024-11-02,PROD0005,OUT,17,LOC03
MOVE004692,2025-01-10,PROD0039,OUT,27,LOC02
MOVE004693,2024-05-08,PROD0146,IN,25,LOC05
MOVE004694,2025-05-01,PROD0025,OUT,19,LOC01
MOVE004695,2025-03-18,PROD0097,IN,45,LOC03
MOVE004696,2025-05-22,PROD0087,OUT,46,LOC05
MOVE004697,2025-06-27,PROD0150,OUT,25,LOC05
MOVE004698,2024-02-07,PROD0003,OUT,1,LOC01
MOVE004699,2024-05-29,PROD0036,OUT,18,LOC02
MOVE004700,2025-02-15,PROD0050,IN,107,LOC04
MOVE004701,2024-11-01,PROD0125,IN,103,LOC05
MOVE004702,2025-04-24,PROD0083,IN,164,LOC04
MOVE004703,2024-04-08,PROD0124,IN,62,LOC05
