WeatherDate,City,Temperature_C,Humidity_percent,Precipitation_mm
2024-10-09,Lucknow,28.82,76.77,0.0
2024-10-10,Lucknow,23.79,55.27,2.23
2024-10-11,Lucknow,28.96,78.3,0.0
2024-10-12,Lucknow,20.13,78.34,3.8
2024-10-13,Lucknow,28.62,53.06,0.0
2024-10-14,Lucknow,22.61,60.78,0.0
2024-10-15,Lucknow,29.09,61.43,0.0
2024-10-16,Lucknow,27.13,84.65,7.53
2024-10-17,Lucknow,28.7,51.24,0.0
2024-10-18,Lucknow,29.52,77.6,0.0
2024-10-19,Lucknow,23.99,72.99,0.0
2024-10-20,Lucknow,26.57,50.03,0.0
2024-10-21,Lucknow,28.05,65.02,0.0
2024-10-22,Lucknow,27.04,82.55,0.0
2024-10-23,Lucknow,22.69,80.31,0.0
2024-10-24,Lucknow,21.66,83.13,5.93
2024-10-25,Lucknow,22.36,54.88,0.0
2024-10-26,Lucknow,23.23,83.77,0.0
2024-10-27,Lucknow,23.86,62.65,0.0
2024-10-28,Lucknow,22.9,66.31,9.72
2024-10-29,Lucknow,22.85,84.32,0.0
2024-10-30,Lucknow,29.63,64.38,0.0
2024-10-31,Lucknow,24.55,63.76,0.0
2024-11-01,Lucknow,26.0,56.53,0.0
2024-11-02,Lucknow,22.09,60.38,0.0
2024-11-03,Lucknow,20.72,77.31,0.0
2024-11-04,Lucknow,29.57,76.72,0.0
2024-11-05,Lucknow,22.06,62.32,3.4
2024-11-06,Lucknow,25.69,57.4,0.0
2024-11-07,Lucknow,27.67,69.56,0.0
2024-11-08,Lucknow,27.27,63.99,0.0
2024-11-09,Lucknow,24.03,55.23,0.0
2024-11-10,Lucknow,24.5,84.16,6.75
2024-11-11,Lucknow,20.32,65.67,0.0
2024-11-12,Lucknow,24.91,52.72,0.0
2024-11-13,Lucknow,28.44,63.55,0.0
2024-11-14,Lucknow,28.83,52.19,0.0
2024-11-15,Lucknow,28.79,82.54,0.0
2024-11-16,Lucknow,25.12,60.54,0.0
2024-11-17,Lucknow,27.57,80.56,0.0
2024-11-18,Lucknow,29.26,51.71,0.0
2024-11-19,Lucknow,23.56,56.38,1.5
2024-11-20,Lucknow,27.61,63.91,0.0
2024-11-21,Lucknow,25.23,68.74,0.0
2024-11-22,Lucknow,22.22,79.98,0.0
2024-11-23,Lucknow,29.91,61.8,0.0
2024-11-24,Lucknow,29.36,79.04,9.13
2024-11-25,Lucknow,26.42,62.43,0.0
2024-11-26,Lucknow,22.63,56.34,0.0
2024-11-27,Lucknow,20.76,79.68,0.0
2024-11-28,Lucknow,22.78,66.74,0.0
2024-11-29,Lucknow,29.59,51.03,0.0
2024-11-30,Lucknow,26.09,75.56,0.0
2024-12-01,Lucknow,21.53,49.35,0.0
2024-12-02,Lucknow,21.32,44.16,0.0
2024-12-03,Lucknow,14.93,40.66,0.0
2024-12-04,Lucknow,14.09,69.81,3.24
2024-12-05,Lucknow,19.77,73.26,0.0
2024-12-06,Lucknow,20.05,46.25,0.0
2024-12-07,Lucknow,17.38,50.67,0.0
2024-12-08,Lucknow,22.95,63.6,0.0
2024-12-09,Lucknow,22.6,55.26,0.0
2024-12-10,Lucknow,19.61,63.93,0.0
2024-12-11,Lucknow,14.82,43.84,0.0
2024-12-12,Lucknow,22.39,58.2,4.47
2024-12-13,Lucknow,19.77,44.61,0.0
2024-12-14,Lucknow,15.31,45.15,0.0
2024-12-15,Lucknow,23.83,48.29,0.0
2024-12-16,Lucknow,16.8,62.48,0.0
2024-12-17,Lucknow,18.77,43.28,0.86
2024-12-18,Lucknow,21.44,57.11,0.0
2024-12-19,Lucknow,15.7,50.56,0.0
2024-12-20,Lucknow,13.15,76.66,0.0
2024-12-21,Lucknow,11.39,68.14,0.0
2024-12-22,Lucknow,22.68,73.76,0.0
2024-12-23,Lucknow,14.65,56.34,0.22
2024-12-24,Lucknow,24.14,51.03,0.0
2024-12-25,Lucknow,13.09,65.94,0.0
2024-12-26,Lucknow,14.47,64.15,2.51
2024-12-27,Lucknow,10.42,61.92,0.0
2024-12-28,Lucknow,18.53,41.39,0.0
2024-12-29,Lucknow,10.41,74.85,0.0
2024-12-30,Lucknow,19.94,78.27,0.0
2024-12-31,Lucknow,22.1,57.47,0.0
2025-01-01,Lucknow,16.74,49.77,0.0
2025-01-02,Lucknow,24.69,56.23,0.0
2025-01-03,Lucknow,24.84,67.96,0.0
2025-01-04,Lucknow,14.99,65.4,0.0
2025-01-05,Lucknow,10.71,41.68,0.0
2025-01-06,Lucknow,10.3,76.22,0.0
2025-01-07,Lucknow,12.23,54.7,0.0
2025-01-08,Lucknow,17.67,75.86,0.0
2025-01-09,Lucknow,13.9,44.79,0.0
2025-01-10,Lucknow,20.71,53.8,0.0
2025-01-11,Lucknow,16.45,79.99,0.0
2025-01-12,Lucknow,20.6,72.75,0.0
2025-01-13,Lucknow,17.28,42.1,0.0
2025-01-14,Lucknow,17.33,47.72,0.0
2025-01-15,Lucknow,16.72,78.91,0.0
2025-01-16,Lucknow,18.27,68.63,0.0
2025-01-17,Lucknow,17.43,40.32,0.0
2025-01-18,Lucknow,10.22,78.2,0.0
2025-01-19,Lucknow,16.95,68.65,0.0
2025-01-20,Lucknow,17.33,64.94,0.0
2025-01-21,Lucknow,19.93,44.13,0.0
2025-01-22,Lucknow,23.12,58.37,0.0
2025-01-23,Lucknow,24.49,66.74,0.0
2025-01-24,Lucknow,12.4,72.71,2.16
2025-01-25,Lucknow,24.07,63.9,0.0
2025-01-26,Lucknow,16.24,47.76,0.0
2025-01-27,Lucknow,14.68,40.63,0.0
2025-01-28,Lucknow,23.13,60.73,0.0
2025-01-29,Lucknow,22.76,57.28,0.0
2025-01-30,Lucknow,24.31,56.41,1.83
2025-01-31,Lucknow,11.92,52.52,0.0
2025-02-01,Lucknow,23.98,64.87,0.0
2025-02-02,Lucknow,13.09,54.48,0.0
2025-02-03,Lucknow,22.07,49.59,0.0
2025-02-04,Lucknow,15.95,75.59,0.0
2025-02-05,Lucknow,17.99,66.77,0.0
2025-02-06,Lucknow,11.63,56.69,3.11
2025-02-07,Lucknow,25.0,55.22,0.0
2025-02-08,Lucknow,19.17,54.69,0.0
2025-02-09,Lucknow,21.82,44.59,0.22
2025-02-10,Lucknow,10.04,59.76,0.0
2025-02-11,Lucknow,22.57,58.92,2.49
2025-02-12,Lucknow,17.41,72.5,0.0
2025-02-13,Lucknow,11.7,64.67,0.0
2025-02-14,Lucknow,17.48,74.54,0.0
2025-02-15,Lucknow,20.11,55.17,0.0
2025-02-16,Lucknow,12.17,73.87,0.0
2025-02-17,Lucknow,12.56,55.18,0.0
2025-02-18,Lucknow,10.21,68.51,0.0
2025-02-19,Lucknow,10.55,75.59,0.0
2025-02-20,Lucknow,23.34,48.0,0.0
2025-02-21,Lucknow,12.42,48.8,0.0
2025-02-22,Lucknow,13.72,67.95,0.0
2025-02-23,Lucknow,11.89,79.09,0.0
2025-02-24,Lucknow,10.28,70.77,0.0
2025-02-25,Lucknow,20.73,65.7,3.83
2025-02-26,Lucknow,20.48,78.74,0.0
2025-02-27,Lucknow,22.99,46.27,0.0
2025-02-28,Lucknow,24.63,48.4,0.0
2025-03-01,Lucknow,42.07,41.74,0.0
2025-03-02,Lucknow,30.39,44.97,0.0
2025-03-03,Lucknow,43.18,24.62,0.0
2025-03-04,Lucknow,29.41,48.77,0.0
2025-03-05,Lucknow,43.89,56.32,0.0
2025-03-06,Lucknow,32.03,31.32,0.0
2025-03-07,Lucknow,32.23,35.81,0.0
2025-03-08,Lucknow,34.0,28.97,0.0
2025-03-09,Lucknow,43.05,35.73,0.0
2025-03-10,Lucknow,41.67,27.48,0.0
2025-03-11,Lucknow,37.53,47.26,0.0
2025-03-12,Lucknow,27.58,30.09,0.0
2025-03-13,Lucknow,36.79,26.64,0.0
2025-03-14,Lucknow,26.27,51.87,0.0
2025-03-15,Lucknow,38.2,35.86,0.0
2025-03-16,Lucknow,30.85,33.94,0.0
2025-03-17,Lucknow,30.47,59.4,0.0
2025-03-18,Lucknow,40.27,52.11,0.0
2025-03-19,Lucknow,31.69,58.62,0.0
2025-03-20,Lucknow,42.59,26.63,0.77
2025-03-21,Lucknow,36.18,41.67,7.89
2025-03-22,Lucknow,43.85,44.95,0.0
2025-03-23,Lucknow,36.48,27.19,0.0
2025-03-24,Lucknow,26.46,39.23,0.0
2025-03-25,Lucknow,27.27,37.25,1.24
2025-03-26,Lucknow,40.69,42.87,0.0
2025-03-27,Lucknow,30.43,33.64,0.0
2025-03-28,Lucknow,43.61,55.79,0.0
2025-03-29,Lucknow,38.97,39.44,0.0
2025-03-30,Lucknow,31.62,56.58,0.0
2025-03-31,Lucknow,42.74,24.48,0.0
2025-04-01,Lucknow,34.8,24.34,0.0
2025-04-02,Lucknow,37.25,57.32,0.0
2025-04-03,Lucknow,28.98,46.93,0.0
2025-04-04,Lucknow,40.46,40.75,0.0
2025-04-05,Lucknow,29.3,56.9,0.0
2025-04-06,Lucknow,37.25,56.93,0.0
2025-04-07,Lucknow,41.32,26.48,0.0
2025-04-08,Lucknow,34.13,34.01,0.0
2025-04-09,Lucknow,34.64,53.1,0.0
2025-04-10,Lucknow,35.84,59.02,0.0
2025-04-11,Lucknow,28.32,59.09,0.0
2025-04-12,Lucknow,39.42,58.13,0.0
2025-04-13,Lucknow,36.72,54.03,0.0
2025-04-14,Lucknow,41.84,24.8,4.18
2025-04-15,Lucknow,27.7,34.05,0.0
2025-04-16,Lucknow,26.81,39.53,8.47
2025-04-17,Lucknow,38.06,52.03,0.0
2025-04-18,Lucknow,35.76,50.23,0.0
2025-04-19,Lucknow,31.26,24.75,0.0
2025-04-20,Lucknow,25.05,40.36,0.0
2025-04-21,Lucknow,31.58,54.75,0.0
2025-04-22,Lucknow,31.11,36.54,0.0
2025-04-23,Lucknow,42.74,51.1,0.0
2025-04-24,Lucknow,32.64,51.76,0.0
2025-04-25,Lucknow,34.71,40.48,0.0
2025-04-26,Lucknow,28.67,49.97,0.0
2025-04-27,Lucknow,36.06,25.5,0.0
2025-04-28,Lucknow,38.28,47.19,0.15
2025-04-29,Lucknow,44.25,56.0,0.0
2025-04-30,Lucknow,32.94,57.07,0.0
2025-05-01,Lucknow,42.48,40.36,0.0
2025-05-02,Lucknow,44.7,30.91,0.0
2025-05-03,Lucknow,31.88,59.11,0.0
2025-05-04,Lucknow,44.65,51.66,9.67
2025-05-05,Lucknow,40.45,34.11,0.0
2025-05-06,Lucknow,30.08,34.39,0.0
2025-05-07,Lucknow,38.83,39.6,0.0
2025-05-08,Lucknow,32.72,42.38,0.0
2025-05-09,Lucknow,34.84,21.92,0.0
2025-05-10,Lucknow,31.65,26.54,0.0
2025-05-11,Lucknow,41.12,55.69,0.0
2025-05-12,Lucknow,33.23,30.72,0.0
2025-05-13,Lucknow,33.07,34.74,0.0
2025-05-14,Lucknow,27.89,42.73,0.0
2025-05-15,Lucknow,29.43,36.88,0.0
2025-05-16,Lucknow,27.52,24.75,0.0
2025-05-17,Lucknow,36.76,26.84,0.0
2025-05-18,Lucknow,34.93,31.77,0.0
2025-05-19,Lucknow,34.23,43.55,0.0
2025-05-20,Lucknow,42.71,58.58,0.0
2025-05-21,Lucknow,37.03,49.28,0.0
2025-05-22,Lucknow,40.93,38.36,0.0
2025-05-23,Lucknow,42.52,31.45,0.0
2025-05-24,Lucknow,33.72,26.96,0.0
2025-05-25,Lucknow,42.52,39.84,8.92
2025-05-26,Lucknow,35.43,51.54,0.0
2025-05-27,Lucknow,31.5,34.32,0.0
2025-05-28,Lucknow,25.67,46.41,0.0
2025-05-29,Lucknow,40.66,26.72,0.0
2025-05-30,Lucknow,36.1,44.65,0.0
2025-05-31,Lucknow,36.7,35.85,0.0
2025-06-01,Lucknow,25.67,90.4,0.0
2025-06-02,Lucknow,31.8,73.74,20.67
2025-06-03,Lucknow,27.38,91.66,0.0
2025-06-04,Lucknow,24.07,79.55,7.56
2025-06-05,Lucknow,23.83,70.22,30.45
2025-06-06,Lucknow,29.88,89.58,9.2
2025-06-07,Lucknow,28.17,80.7,0.0
2025-06-08,Lucknow,22.37,77.57,31.78
2025-06-09,Lucknow,29.62,85.0,42.2
2025-06-10,Lucknow,23.93,83.2,40.06
2025-06-11,Lucknow,31.3,76.21,39.83
2025-06-12,Lucknow,26.05,72.67,48.97
2025-06-13,Lucknow,27.71,75.19,31.01
2025-06-14,Lucknow,29.62,95.76,9.66
2025-06-15,Lucknow,24.31,92.07,26.45
2025-06-16,Lucknow,22.7,70.76,0.0
2025-06-17,Lucknow,26.38,96.64,18.54
2025-06-18,Lucknow,22.03,94.61,25.44
2025-06-19,Lucknow,30.04,97.5,30.9
2025-06-20,Lucknow,22.21,90.2,48.37
2025-06-21,Lucknow,27.46,79.2,0.0
2025-06-22,Lucknow,22.96,74.75,0.0
2025-06-23,Lucknow,24.68,95.12,12.21
2025-06-24,Lucknow,28.14,70.69,26.43
2025-06-25,Lucknow,24.95,80.94,31.53
2025-06-26,Lucknow,28.74,93.42,0.0
2025-06-27,Lucknow,22.13,95.47,33.36
2025-06-28,Lucknow,31.26,84.18,0.0
