PurchaseID,ProductID,PurchaseDate,QuantityPurchased,CostOfPurchase,VendorInvoiceNumber
PUR2726,P1939,2025-03-11,173,83282.2,INV16609
PUR2727,P1939,2025-03-24,147,69141.45,INV98439
PUR2728,P1784,2025-03-19,166,45980.34,INV53493
PUR2729,P1535,2024-10-27,22,1021.02,INV61085
PUR2730,P1535,2025-07-04,142,13010.04,INV83861
PUR2731,P1535,2024-12-10,27,5901.12,INV35226
PUR2732,P1535,2024-11-26,183,23546.61,INV71072
PUR2733,P1988,2024-12-04,81,8609.49,INV21238
PUR2734,P1988,2025-05-09,176,78045.44,INV21495
PUR2735,P1539,2025-06-08,89,29746.47,INV27339
PUR2736,P1539,2024-12-26,10,1638.8,INV85735
PUR2737,P1539,2025-06-20,39,12472.59,INV60045
PUR2738,P1428,2024-08-08,61,25385.76,INV81812
PUR2739,P1428,2025-03-27,16,4567.36,INV13228
PUR2740,P1428,2024-08-24,131,21637.27,INV93485
PUR2741,P1428,2024-08-07,12,1150.8,INV14154
PUR2742,P1428,2025-02-11,26,4715.36,INV35382
PUR2743,P2332,2024-08-14,143,28870.27,INV68832
PUR2744,P2332,2024-08-01,39,2607.93,INV12485
PUR2745,P2332,2024-12-03,35,6851.95,INV50596
PUR2746,P2380,2024-11-11,12,2422.56,INV49196
PUR2747,P2380,2024-11-09,14,2563.4,INV53544
PUR2748,P2380,2025-03-28,16,1827.04,INV57160
PUR2749,P2380,2024-07-31,113,53678.39,INV16727
PUR2750,P2380,2025-01-07,98,26668.74,INV40834
PUR2751,P1149,2025-06-06,27,477.36,INV78027
PUR2752,P1149,2025-01-13,170,58774.1,INV53415
PUR2753,P1149,2024-07-12,194,44523.0,INV15411
PUR2754,P1149,2024-08-05,96,40831.68,INV59092
PUR2755,P1818,2024-08-08,118,51355.96,INV50383
PUR2756,P1818,2025-05-17,134,52064.36,INV31617
PUR2757,P1818,2024-10-21,55,17067.6,INV65108
PUR2758,P2228,2025-06-03,11,4162.18,INV96452
PUR2759,P2043,2024-08-10,77,11221.98,INV11008
PUR2760,P2043,2024-10-25,60,4444.2,INV47046
PUR2761,P2043,2024-08-13,126,31439.52,INV47960
PUR2762,P2043,2024-10-05,71,27481.97,INV38228
PUR2763,P1355,2025-03-21,38,10241.38,INV42053
PUR2764,P1355,2025-04-18,70,3470.6,INV77581
PUR2765,P1355,2024-12-31,30,4656.3,INV30870
PUR2766,P1355,2025-04-14,116,56730.96,INV18071
PUR2767,P2378,2024-09-15,142,29960.58,INV27905
PUR2768,P2378,2024-10-27,32,8064.32,INV56581
PUR2769,P2378,2025-07-07,103,13019.2,INV70911
PUR2770,P2378,2025-01-12,152,65037.76,INV78561
PUR2771,P2196,2025-04-27,44,19543.48,INV29320
PUR2772,P1276,2025-05-10,105,30698.85,INV74480
PUR2773,P1276,2024-09-08,55,27029.2,INV34712
PUR2774,P1276,2025-01-09,20,4105.4,INV47423
PUR2775,P2348,2025-07-03,108,29181.6,INV37648
PUR2776,P1254,2025-04-03,154,68516.14,INV18394
PUR2777,P1540,2025-04-19,74,22103.8,INV83138
PUR2778,P1540,2024-07-24,182,42664.44,INV64264
PUR2779,P1540,2024-10-11,117,56065.23,INV97202
PUR2780,P1540,2025-05-01,50,23625.0,INV44771
PUR2781,P1540,2024-07-30,108,29420.28,INV14304
PUR2782,P1447,2024-09-18,11,4671.26,INV34134
PUR2783,P1447,2025-06-30,35,7104.65,INV30595
PUR2784,P1447,2025-07-02,45,1401.75,INV39987
PUR2785,P1447,2024-08-15,32,3512.64,INV77622
PUR2786,P1303,2025-04-06,94,34000.74,INV17463
PUR2787,P1303,2024-12-31,146,57214.48,INV17799
PUR2788,P1303,2025-05-10,88,43898.8,INV62613
PUR2789,P1303,2024-11-19,82,8404.18,INV65782
PUR2790,P2312,2024-08-09,179,50109.26,INV71397
PUR2791,P2312,2024-09-30,48,5511.84,INV17831
PUR2792,P2312,2025-02-11,26,8113.3,INV21809
PUR2793,P2312,2024-08-11,162,34188.48,INV33755
PUR2794,P2312,2025-04-05,166,54099.4,INV96033
PUR2795,P1398,2025-04-27,56,5304.32,INV86911
PUR2796,P1583,2024-11-17,114,44575.14,INV11534
PUR2797,P1583,2025-02-23,109,17929.41,INV66057
PUR2798,P1583,2024-09-21,64,11162.24,INV53496
PUR2799,P1583,2025-03-08,187,92170.43,INV53604
PUR2800,P2456,2025-04-30,98,47644.66,INV77630
PUR2801,P2456,2024-09-23,153,7368.48,INV26588
PUR2802,P2479,2024-07-26,96,46004.16,INV71802
PUR2803,P2479,2024-12-17,39,12861.81,INV40182
PUR2804,P2479,2024-09-24,104,36259.6,INV94602
PUR2805,P2479,2024-12-27,79,18608.45,INV64148
PUR2806,P1952,2025-04-07,114,52442.28,INV89240
PUR2807,P1952,2024-12-11,182,15948.66,INV78692
PUR2808,P1952,2025-02-19,150,9528.0,INV56717
PUR2809,P1952,2024-07-09,51,25043.55,INV10552
PUR2810,P1952,2025-04-21,111,22601.82,INV41959
PUR2811,P2103,2025-04-19,109,20913.83,INV67773
PUR2812,P2103,2025-01-17,108,30819.96,INV81703
PUR2813,P1207,2025-04-06,39,575.25,INV11535
PUR2814,P1207,2024-11-20,180,20435.4,INV92320
PUR2815,P1207,2025-02-01,124,49683.08,INV86564
PUR2816,P1207,2024-12-06,44,11157.96,INV58673
PUR2817,P2099,2025-06-25,121,27901.39,INV10316
PUR2818,P2099,2024-09-06,10,555.5,INV92152
PUR2819,P1061,2025-03-28,120,56353.2,INV77571
PUR2820,P1061,2024-08-08,199,89245.53,INV70258
PUR2821,P1248,2024-12-01,195,56442.75,INV38938
PUR2822,P1248,2025-04-26,82,5102.86,INV24167
PUR2823,P1248,2025-01-14,141,69931.77,INV77907
PUR2824,P2280,2025-01-22,24,7839.12,INV61286
PUR2825,P1081,2025-03-28,148,13385.12,INV69157
PUR2826,P1081,2025-07-01,176,72591.2,INV54329
PUR2827,P1081,2024-10-09,43,13636.59,INV27809
PUR2828,P2045,2024-11-24,13,127.92,INV90598
PUR2829,P2045,2025-02-06,157,72257.68,INV16029
PUR2830,P2150,2025-05-22,28,10317.44,INV10577
PUR2831,P2349,2025-05-02,141,65363.37,INV33748
PUR2832,P2349,2025-04-15,72,5829.84,INV92372
PUR2833,P1656,2024-12-03,145,64793.25,INV96690
PUR2834,P1656,2024-07-31,100,41673.0,INV65494
PUR2835,P1656,2024-08-11,26,6305.26,INV32677
PUR2836,P1656,2025-03-20,197,97907.03,INV49470
PUR2837,P1011,2025-03-10,124,40541.8,INV82818
PUR2838,P1011,2025-01-26,144,34680.96,INV12793
PUR2839,P2085,2025-03-31,198,37517.04,INV85724
PUR2840,P2085,2025-01-17,131,20815.9,INV65467
PUR2841,P2085,2025-03-27,154,66272.36,INV47066
PUR2842,P1670,2024-12-12,187,58948.01,INV87381
PUR2843,P1670,2025-04-15,131,51290.43,INV33268
PUR2844,P1670,2024-11-25,79,15090.58,INV29261
PUR2845,P1670,2025-01-28,124,15601.68,INV59501
PUR2846,P1670,2025-06-16,199,40020.89,INV27058
PUR2847,P1755,2024-11-20,26,7503.08,INV73741
PUR2848,P1755,2025-02-24,113,4611.53,INV31160
PUR2849,P1148,2024-11-22,98,29436.26,INV91250
PUR2850,P2092,2024-09-20,164,13210.2,INV77317
PUR2851,P2092,2025-04-19,29,8984.78,INV45158
PUR2852,P2092,2024-08-24,61,28784.68,INV18475
PUR2853,P2100,2024-08-21,138,27428.88,INV70618
PUR2854,P2100,2024-12-16,98,39349.94,INV57501
PUR2855,P2100,2025-04-26,158,63037.26,INV16385
PUR2856,P2100,2024-07-15,151,48220.34,INV65318
PUR2857,P1230,2025-06-06,24,5654.16,INV19370
PUR2858,P1397,2025-03-13,115,20464.25,INV27172
PUR2859,P1527,2024-10-02,116,55002.56,INV41087
PUR2860,P1527,2025-04-29,152,67022.88,INV72856
PUR2861,P1527,2024-08-09,10,2363.3,INV19894
PUR2862,P2089,2025-02-15,174,3067.62,INV85705
PUR2863,P2089,2025-01-26,27,11606.22,INV97072
PUR2864,P2089,2025-02-27,55,17981.7,INV87206
PUR2865,P2089,2025-02-04,129,39915.18,INV61975
PUR2866,P1202,2025-02-28,93,14830.71,INV19781
PUR2867,P1202,2025-03-05,37,7394.45,INV14834
PUR2868,P1202,2025-02-07,11,2415.49,INV73905
PUR2869,P1202,2024-07-11,117,28411.11,INV26860
PUR2870,P1202,2024-08-10,113,5451.12,INV94767
PUR2871,P2420,2025-03-12,41,483.8,INV33740
PUR2872,P2420,2025-07-04,166,48125.06,INV99828
PUR2873,P1184,2025-01-08,146,52129.3,INV14223
PUR2874,P1184,2025-04-02,127,49237.9,INV43638
PUR2875,P1184,2025-04-17,21,5894.07,INV95226
PUR2876,P1184,2024-07-11,152,69748.24,INV54087
PUR2877,P1530,2024-12-04,90,17804.7,INV80670
PUR2878,P1530,2025-06-17,77,34864.06,INV92074
PUR2879,P1530,2024-10-14,159,38398.5,INV66033
PUR2880,P1530,2025-05-16,98,23685.62,INV68685
PUR2881,P2445,2025-06-23,155,43409.3,INV62058
PUR2882,P2445,2025-06-30,107,21680.34,INV51537
PUR2883,P2445,2025-03-18,153,10376.46,INV65428
PUR2884,P2445,2025-04-09,105,28157.85,INV26301
PUR2885,P2445,2025-04-26,79,24574.53,INV22409
PUR2886,P2044,2025-03-27,139,68873.11,INV89206
PUR2887,P2044,2024-08-14,58,2173.26,INV94179
PUR2888,P2044,2025-05-08,129,63803.4,INV81697
PUR2889,P2044,2025-01-02,129,20616.78,INV48138
PUR2890,P2044,2025-05-21,51,12286.41,INV63769
PUR2891,P1663,2025-03-18,159,75227.67,INV30574
PUR2892,P1663,2025-02-28,127,44408.09,INV79637
PUR2893,P2422,2025-06-18,200,1248.0,INV75197
PUR2894,P2422,2025-03-18,28,4464.88,INV67919
PUR2895,P1439,2024-07-21,56,21177.52,INV30604
PUR2896,P1439,2025-02-19,118,46774.02,INV49874
PUR2897,P1439,2024-10-08,76,16211.56,INV12139
PUR2898,P1439,2024-12-21,120,56834.4,INV46478
PUR2899,P1439,2024-11-25,49,8670.06,INV49415
PUR2900,P2469,2025-06-09,93,7719.0,INV92606
PUR2901,P2469,2025-05-25,19,146.68,INV98065
PUR2902,P2469,2024-11-29,142,21467.56,INV11899
PUR2903,P1778,2025-06-12,120,24312.0,INV49785
PUR2904,P1778,2024-11-20,161,41299.72,INV59818
PUR2905,P1778,2025-03-18,71,34829.76,INV18517
PUR2906,P2428,2025-04-03,199,86326.2,INV32791
PUR2907,P2428,2025-03-10,163,57729.71,INV70823
PUR2908,P2428,2025-03-08,20,4457.8,INV54530
PUR2909,P1689,2025-02-25,177,24774.69,INV92741
PUR2910,P1689,2024-09-09,27,10432.8,INV33211
PUR2911,P1689,2024-09-15,186,84176.16,INV74101
PUR2912,P1590,2024-11-10,64,18949.12,INV65806
PUR2913,P1590,2024-08-20,156,60786.96,INV28218
PUR2914,P1590,2025-03-01,178,17152.08,INV65472
PUR2915,P1590,2025-03-07,75,30078.75,INV57839
PUR2916,P1590,2025-04-15,34,7503.12,INV35657
PUR2917,P2048,2025-06-03,192,17625.6,INV89074
PUR2918,P2048,2025-05-22,44,19048.48,INV26313
PUR2919,P2015,2024-10-13,163,22580.39,INV78810
PUR2920,P2015,2024-12-03,119,51731.68,INV98996
PUR2921,P2175,2025-03-27,88,37576.0,INV95715
PUR2922,P2175,2024-12-09,127,28858.21,INV84249
PUR2923,P2175,2025-05-15,19,3052.35,INV46780
PUR2924,P1705,2025-02-14,168,24885.84,INV32707
PUR2925,P1705,2025-07-07,48,15475.2,INV19618
PUR2926,P1705,2025-04-19,14,3388.28,INV59758
PUR2927,P1705,2025-04-03,174,23559.6,INV10083
PUR2928,P2325,2024-07-31,187,75119.77,INV81742
PUR2929,P2036,2024-10-22,126,12510.54,INV70067
PUR2930,P2036,2024-12-09,139,45133.3,INV63404
PUR2931,P2036,2025-06-03,88,38634.64,INV23533
PUR2932,P2493,2024-12-05,74,15929.24,INV78813
PUR2933,P2493,2024-12-12,151,29751.53,INV96199
PUR2934,P2493,2025-01-19,59,21980.45,INV16213
PUR2935,P2493,2025-05-20,144,14029.92,INV53280
PUR2936,P1220,2025-01-18,143,45914.44,INV75632
PUR2937,P1220,2025-02-15,158,47009.74,INV10308
PUR2938,P1226,2025-04-23,184,46474.72,INV92293
PUR2939,P1226,2024-09-18,104,40230.32,INV42239
PUR2940,P1815,2024-11-09,166,44504.6,INV73772
PUR2941,P1815,2024-10-09,197,92351.63,INV80022
PUR2942,P1815,2024-09-20,136,4704.24,INV82266
PUR2943,P2383,2024-10-18,59,17520.05,INV34004
PUR2944,P2383,2025-02-24,39,723.84,INV35779
PUR2945,P2383,2024-10-30,82,11347.98,INV18972
PUR2946,P2383,2024-11-27,10,1490.0,INV43186
PUR2947,P2383,2024-08-25,27,2838.78,INV79076
PUR2948,P1489,2024-08-12,62,24317.64,INV19514
PUR2949,P1647,2025-04-14,20,1673.4,INV49907
PUR2950,P1647,2025-03-25,87,572.46,INV92207
PUR2951,P2013,2025-05-19,17,5132.13,INV54731
PUR2952,P2013,2025-04-14,105,22884.75,INV18924
PUR2953,P2013,2024-08-22,121,43161.91,INV66382
PUR2954,P2013,2024-11-14,154,6287.82,INV27322
PUR2955,P2013,2024-10-23,61,22099.08,INV26640
PUR2956,P1981,2025-03-08,197,26447.25,INV16021
PUR2957,P1069,2024-10-18,182,6026.02,INV40161
PUR2958,P1069,2025-05-04,62,18355.1,INV37248
PUR2959,P1069,2025-06-01,57,25390.08,INV43016
PUR2960,P1069,2024-07-16,45,4356.45,INV75399
PUR2961,P2202,2024-09-29,62,2422.34,INV97818
PUR2962,P2202,2024-07-11,160,79652.8,INV22406
PUR2963,P2202,2024-09-15,54,2828.52,INV25508
PUR2964,P1605,2024-11-30,140,65060.8,INV77037
PUR2965,P1919,2025-04-15,155,64661.35,INV50008
PUR2966,P1919,2025-01-20,123,23076.03,INV76050
PUR2967,P1919,2024-07-28,84,7530.6,INV23233
PUR2968,P1919,2024-09-02,66,10570.56,INV73324
PUR2969,P2267,2025-02-17,10,3373.8,INV44614
PUR2970,P2267,2024-09-24,85,33099.0,INV85127
PUR2971,P2267,2025-05-19,10,4694.4,INV43568
PUR2972,P2267,2025-02-28,31,14945.1,INV79083
PUR2973,P1217,2024-09-01,110,49448.3,INV72169
PUR2974,P1217,2025-02-28,174,22651.32,INV33514
PUR2975,P1217,2025-06-17,69,4947.3,INV82640
PUR2976,P1217,2025-05-07,165,27934.5,INV24495
PUR2977,P1217,2024-09-04,70,7400.4,INV15390
PUR2978,P1013,2025-04-26,118,5596.74,INV45120
PUR2979,P1013,2024-11-22,71,9386.2,INV13997
PUR2980,P1013,2025-04-08,87,22394.67,INV24618
PUR2981,P1013,2024-10-26,33,1037.19,INV25804
PUR2982,P1013,2025-06-11,74,17853.98,INV11548
PUR2983,P2344,2024-09-15,93,2881.14,INV38670
PUR2984,P2344,2025-05-05,145,41746.95,INV69133
PUR2985,P2344,2025-07-04,136,36690.08,INV22816
PUR2986,P2173,2024-12-30,191,59729.52,INV76799
PUR2987,P2173,2025-05-29,86,7096.72,INV44707
PUR2988,P2173,2024-10-23,94,33968.78,INV60579
PUR2989,P2367,2025-01-25,104,9317.36,INV31694
PUR2990,P2367,2025-02-03,107,36407.82,INV91763
PUR2991,P2367,2025-01-15,196,47949.44,INV29498
PUR2992,P2367,2025-03-29,171,51180.3,INV88797
PUR2993,P2088,2024-12-26,92,31338.88,INV25951
PUR2994,P2088,2025-02-28,85,8656.4,INV65546
PUR2995,P2088,2024-12-01,137,64603.72,INV26722
PUR2996,P2088,2025-05-26,49,20658.89,INV50836
PUR2997,P1032,2024-11-01,119,20384.7,INV67751
PUR2998,P1032,2025-05-15,188,54708.0,INV52054
PUR2999,P2112,2024-12-12,75,29308.5,INV53338
PUR3000,P2112,2025-06-15,92,7571.6,INV91214
PUR3001,P2112,2024-07-19,10,840.9,INV75414
PUR3002,P2112,2025-06-13,56,12389.44,INV15559
PUR3003,P2112,2024-07-18,187,47460.6,INV27366
PUR3004,P1618,2024-09-10,71,18055.3,INV96811
PUR3005,P1618,2025-03-16,180,6732.0,INV25363
PUR3006,P1618,2025-04-07,38,10980.1,INV32275
PUR3007,P1618,2024-08-01,124,56573.76,INV42623
PUR3008,P1218,2024-07-10,57,9641.55,INV87020
PUR3009,P1218,2025-04-09,192,9640.32,INV75591
PUR3010,P1218,2025-03-08,173,66634.41,INV86393
PUR3011,P1218,2024-09-17,188,65512.36,INV38706
PUR3012,P1374,2025-04-10,123,874.53,INV11372
PUR3013,P1374,2025-03-18,85,36621.4,INV62393
PUR3014,P1374,2024-08-28,195,3086.85,INV43703
PUR3015,P1374,2025-02-18,171,55971.72,INV93954
PUR3016,P1374,2025-07-08,44,4092.88,INV74890
PUR3017,P2138,2024-12-24,152,73303.52,INV25112
PUR3018,P2138,2024-09-20,77,9084.46,INV76049
PUR3019,P2138,2024-08-09,84,27266.4,INV64028
PUR3020,P1630,2025-03-02,38,10257.34,INV18919
PUR3021,P1630,2025-02-04,141,41829.06,INV13148
PUR3022,P1630,2025-04-02,158,64933.26,INV19695
PUR3023,P2387,2025-03-01,176,39571.84,INV98648
PUR3024,P2387,2025-02-06,36,1317.24,INV14127
PUR3025,P1100,2025-03-20,106,18660.24,INV57550
PUR3026,P1672,2024-10-29,186,65579.88,INV40219
PUR3027,P1672,2024-09-30,43,20839.09,INV14722
PUR3028,P1288,2025-01-15,186,90403.44,INV12262
PUR3029,P1288,2024-11-09,77,24220.35,INV65578
PUR3030,P1288,2024-08-11,66,21550.32,INV13343
PUR3031,P1288,2025-02-26,95,34362.45,INV54462
PUR3032,P1288,2025-04-03,80,16066.4,INV48393
PUR3033,P1505,2024-09-20,114,17784.0,INV77855
PUR3034,P1505,2024-12-21,162,59739.12,INV62436
PUR3035,P1505,2025-01-30,26,2662.66,INV62166
PUR3036,P1505,2024-11-21,165,52760.4,INV41575
PUR3037,P1745,2024-07-12,52,21633.04,INV34035
PUR3038,P1745,2024-07-18,92,22816.0,INV63068
PUR3039,P1745,2025-01-28,196,52931.76,INV74341
PUR3040,P1745,2024-11-17,42,12184.62,INV80712
PUR3041,P1745,2024-10-22,106,17006.64,INV41704
PUR3042,P2458,2025-02-27,67,11735.72,INV32317
PUR3043,P2458,2024-07-18,64,12444.8,INV69612
PUR3044,P2308,2025-02-21,91,15898.61,INV96880
PUR3045,P2083,2025-01-30,155,70036.75,INV58881
PUR3046,P2083,2024-10-19,126,15074.64,INV26165
PUR3047,P2083,2024-08-18,112,11197.76,INV37782
PUR3048,P1450,2025-01-31,167,53827.44,INV80477
PUR3049,P1450,2024-08-18,58,3863.38,INV55509
PUR3050,P1450,2024-10-22,39,15219.36,INV40091
PUR3051,P1450,2024-12-13,99,38806.02,INV95298
PUR3052,P1450,2025-05-30,111,37721.13,INV85355
PUR3053,P1209,2025-05-18,63,17282.79,INV84367
PUR3054,P1897,2024-11-03,128,1822.72,INV13200
PUR3055,P1897,2024-07-16,115,2757.7,INV84273
PUR3056,P1897,2024-08-03,192,86703.36,INV84205
PUR3057,P1897,2024-10-11,181,68229.76,INV53150
PUR3058,P2188,2024-10-06,38,5724.7,INV76798
PUR3059,P2188,2025-01-18,78,35365.2,INV61994
PUR3060,P2188,2025-03-04,70,15082.2,INV85571
PUR3061,P2188,2025-06-21,104,10000.64,INV23802
PUR3062,P1994,2025-02-19,43,9687.04,INV26635
PUR3063,P2370,2025-03-08,55,26243.8,INV89540
PUR3064,P1317,2025-06-13,100,24461.0,INV13925
PUR3065,P1317,2025-02-13,29,3207.11,INV17839
PUR3066,P2011,2024-09-28,104,10782.72,INV48283
PUR3067,P2453,2025-01-27,113,24488.23,INV36664
PUR3068,P2453,2024-11-01,90,1504.8,INV80699
PUR3069,P1097,2024-09-05,141,22475.4,INV18962
PUR3070,P1097,2024-09-15,112,22121.12,INV28546
PUR3071,P1910,2025-02-27,140,9266.6,INV60412
PUR3072,P1910,2025-03-08,142,58670.14,INV50668
PUR3073,P1910,2024-08-31,144,40872.96,INV64796
PUR3074,P1910,2025-01-21,45,3015.0,INV31330
PUR3075,P1067,2024-10-17,51,5836.95,INV34087
PUR3076,P1957,2025-02-28,30,3984.9,INV70037
PUR3077,P1957,2024-10-20,26,5193.76,INV22835
PUR3078,P1957,2025-04-29,106,48796.04,INV46351
PUR3079,P1957,2024-07-21,35,16943.85,INV87947
PUR3080,P1752,2024-08-12,185,38883.3,INV15488
PUR3081,P1752,2025-06-14,19,8713.4,INV62358
PUR3082,P1752,2024-12-18,197,27522.87,INV53616
PUR3083,P1551,2024-10-05,109,16954.95,INV52640
PUR3084,P1551,2024-08-14,73,6978.8,INV96574
PUR3085,P1551,2024-08-15,30,3720.3,INV14474
PUR3086,P1551,2024-11-07,144,3791.52,INV12629
PUR3087,P1110,2024-09-03,60,1542.6,INV54666
PUR3088,P1110,2024-07-10,151,67667.63,INV59324
PUR3089,P1110,2025-05-07,115,29315.8,INV27856
PUR3090,P1110,2025-01-25,81,10618.29,INV93933
PUR3091,P1110,2025-01-15,114,43754.34,INV61961
PUR3092,P2296,2025-02-08,101,30323.23,INV62147
PUR3093,P1641,2025-07-04,168,34633.2,INV21471
PUR3094,P1010,2025-01-24,23,7393.58,INV75685
PUR3095,P1010,2024-10-08,169,53809.6,INV74696
PUR3096,P1010,2025-05-14,159,25279.41,INV44197
PUR3097,P1010,2024-09-21,103,17196.88,INV91405
PUR3098,P1648,2025-03-02,98,25693.64,INV40550
PUR3099,P1648,2024-12-10,151,47167.87,INV39179
PUR3100,P1648,2024-07-14,37,12407.21,INV15803
PUR3101,P1648,2025-06-13,123,21106.8,INV81951
PUR3102,P1255,2025-06-09,111,10671.54,INV84154
PUR3103,P1255,2025-06-16,193,26871.39,INV29329
PUR3104,P1255,2025-05-21,82,21127.3,INV56333
PUR3105,P1255,2025-03-09,141,19350.84,INV27916
PUR3106,P2418,2025-03-03,166,62640.1,INV85070
PUR3107,P2418,2024-12-05,78,30065.1,INV75798
PUR3108,P2418,2024-07-11,162,79407.54,INV45444
PUR3109,P1234,2024-11-17,111,21164.37,INV33220
PUR3110,P1234,2024-09-12,144,4301.28,INV10698
PUR3111,P1234,2024-09-10,23,7964.67,INV82100
PUR3112,P1234,2025-04-23,177,87499.95,INV41767
PUR3113,P1886,2025-02-26,85,37604.0,INV31731
PUR3114,P1886,2025-03-29,114,5481.12,INV24002
PUR3115,P1886,2025-06-15,20,7547.2,INV54733
PUR3116,P1886,2025-02-06,22,7431.6,INV60751
PUR3117,P1886,2025-03-16,31,3360.09,INV32998
PUR3118,P1955,2025-06-19,39,14919.84,INV70601
PUR3119,P1955,2025-05-31,76,16311.88,INV74795
PUR3120,P1144,2025-04-02,131,40179.01,INV71017
PUR3121,P1144,2025-02-27,142,36177.34,INV73153
PUR3122,P1843,2025-04-28,147,5505.15,INV93191
PUR3123,P1843,2025-01-11,169,65468.91,INV33359
PUR3124,P1379,2024-08-18,141,32242.47,INV82434
PUR3125,P2163,2024-09-04,114,12259.56,INV76443
PUR3126,P2163,2025-06-30,186,66065.34,INV35006
PUR3127,P2163,2025-02-07,14,3710.14,INV32039
PUR3128,P2261,2024-12-26,133,21741.51,INV66561
PUR3129,P2261,2024-07-14,159,64622.37,INV18016
PUR3130,P1947,2025-02-05,192,92876.16,INV13961
PUR3131,P1947,2024-08-11,24,8185.68,INV65226
PUR3132,P1947,2024-10-16,168,53926.32,INV76285
PUR3133,P1947,2024-12-15,11,2100.12,INV73196
PUR3134,P1433,2025-01-20,22,7930.12,INV77631
PUR3135,P1433,2025-04-19,167,39159.83,INV20098
PUR3136,P1433,2025-02-10,125,1156.25,INV60101
PUR3137,P1433,2024-09-10,67,18900.7,INV97738
PUR3138,P1433,2025-03-18,70,9936.5,INV14289
PUR3139,P2477,2024-09-30,42,16471.98,INV21438
PUR3140,P1244,2024-08-01,120,53959.2,INV83461
PUR3141,P1244,2024-10-25,161,77225.26,INV72159
PUR3142,P1244,2024-07-08,55,13093.3,INV35105
PUR3143,P1481,2024-12-23,162,13690.62,INV84408
PUR3144,P1481,2025-04-12,138,51098.64,INV54263
PUR3145,P1073,2025-05-23,38,14238.6,INV64487
PUR3146,P1073,2024-09-12,184,53345.28,INV14644
PUR3147,P1073,2024-10-02,48,18107.04,INV46038
PUR3148,P1073,2024-08-22,123,27643.02,INV49269
PUR3149,P2081,2025-01-20,85,33546.95,INV57030
PUR3150,P2081,2024-11-09,154,22314.6,INV73237
PUR3151,P2081,2024-07-25,112,19053.44,INV88235
PUR3152,P2081,2025-03-07,128,57025.28,INV12948
PUR3153,P1574,2025-03-05,175,54568.5,INV62653
PUR3154,P1574,2024-10-28,80,27047.2,INV59778
PUR3155,P1574,2024-07-21,47,10830.68,INV71102
PUR3156,P1819,2025-01-02,180,60404.4,INV40892
PUR3157,P1819,2025-04-22,143,9010.43,INV10359
PUR3158,P1819,2025-02-09,124,49761.2,INV88856
PUR3159,P1819,2024-07-09,166,66585.92,INV48918
PUR3160,P2414,2024-08-18,61,4567.07,INV61547
PUR3161,P1875,2025-05-22,144,50780.16,INV41427
PUR3162,P1875,2025-04-01,42,325.08,INV33306
PUR3163,P1875,2025-06-04,37,613.09,INV19813
PUR3164,P1875,2024-08-14,129,47825.46,INV87705
PUR3165,P1026,2024-08-03,54,8958.06,INV15853
PUR3166,P1026,2025-03-07,196,54676.16,INV92331
PUR3167,P2487,2025-02-13,62,17583.2,INV95245
PUR3168,P1649,2024-08-18,174,46141.32,INV24346
PUR3169,P1441,2025-03-06,34,2827.78,INV91374
PUR3170,P1441,2025-03-28,49,23233.84,INV34766
PUR3171,P1677,2024-07-13,105,9907.8,INV10600
PUR3172,P1677,2025-06-24,161,62316.66,INV89878
PUR3173,P1873,2024-12-07,149,4054.29,INV83500
PUR3174,P1873,2025-03-13,175,2324.0,INV34129
PUR3175,P2443,2025-02-21,198,90097.92,INV76565
PUR3176,P2443,2024-11-02,43,15120.52,INV42713
PUR3177,P1560,2024-07-23,107,3627.3,INV63141
PUR3178,P1724,2024-12-18,99,37369.53,INV36802
PUR3179,P1724,2024-12-01,59,14181.83,INV95635
PUR3180,P1724,2024-08-24,164,61431.12,INV20684
PUR3181,P1264,2024-07-13,116,20957.72,INV97147
PUR3182,P1264,2024-11-14,96,4585.92,INV53742
PUR3183,P1264,2025-05-06,93,32034.78,INV29566
PUR3184,P1264,2024-11-21,157,3906.16,INV94233
PUR3185,P2416,2024-11-18,161,40190.43,INV26510
PUR3186,P1738,2024-09-06,113,3501.87,INV90220
PUR3187,P1738,2025-02-15,11,3783.01,INV67275
PUR3188,P1738,2024-12-09,22,6677.22,INV87766
PUR3189,P1738,2024-12-10,147,48210.12,INV72167
PUR3190,P1738,2024-09-01,98,20326.18,INV79719
PUR3191,P1771,2024-10-21,114,23800.92,INV31566
PUR3192,P1771,2025-05-28,54,26066.34,INV69228
PUR3193,P1771,2024-09-26,10,4761.0,INV94704
PUR3194,P1771,2025-03-09,62,28374.3,INV87719
PUR3195,P1771,2025-04-29,175,23052.75,INV37530
PUR3196,P2233,2024-12-18,90,35027.1,INV54751
PUR3197,P2233,2024-10-15,159,38029.62,INV12484
PUR3198,P1401,2025-04-14,134,60689.94,INV61153
PUR3199,P1278,2024-10-27,19,4115.02,INV66459
PUR3200,P1278,2024-08-17,66,21356.28,INV21139
PUR3201,P1278,2025-02-20,196,96771.08,INV10159
PUR3202,P2270,2024-10-29,170,67998.3,INV61034
