ProductID,ProductName,Category,Cost,Price,SupplierID,SupplierName,ReorderPoint,LeadTimeDays,ExpiryDate,UnitOfMeasure,quantity
P1874,Energy Bar (Nut 50g),Snacks & Beverages,121.42,174.57,S003,Priya Grocers,48,1,2027-04-06,packets,632
P1829,Laundry Detergent (1kg),Home & Kitchen,572.13,936.1,S008,TechGadgets India,5,11,2025-09-24,rolls,36
P1459,Sugar (1kg),Grocery & Staples,205.71,268.56,S001,Indian Wholesale Co.,36,2,2025-12-22,kg,716
P1714,Paneer (200g),Dairy & Bakery,85.35,211.96,S008,TechGadgets India,33,2,2025-07-31,packs,173
P1305,Mutton Curry Cut (500g),Meat & Seafood,392.16,857.59,S002,Bharat Distributors,8,1,2025-05-30,pcs,29
P1769,Agarbatti (Pack of 100),Home & Kitchen,115.52,138.67,S003,Priya Grocers,8,6,2027-02-25,pcs,54
P2427,Casual Shirt (L),Apparel,424.26,759.62,S002,Bharat Distributors,4,21,2025-08-09,pcs,55
P1109,Sandals (Size 8),Footwear,652.65,876.8,S002,Bharat Distributors,1,21,2025-01-09,pairs,13
P1446,LED Bulb (9W),Electronics,45244.53,112205.68,S003,Priya Grocers,1,7,2027-01-30,pcs,2
P1419,Agarbatti (Pack of 100),Home & Kitchen,412.83,1031.39,S006,Health Essentials Ltd.,40,13,2026-04-22,bottles,233
P1385,Wheat Flour (10kg),Grocery & Staples,121.03,189.79,S003,Priya Grocers,25,2,2026-01-19,kg,551
P1931,Mango Juice (1L),Snacks & Beverages,36.55,58.54,S001,Indian Wholesale Co.,78,1,2026-08-01,bottles,971
P1414,Garbage Bags (Medium Pack),Home & Kitchen,268.07,474.3,S001,Indian Wholesale Co.,45,8,2026-05-26,kg,293
P2032,Spices Combo (100g),Grocery & Staples,96.09,116.13,S003,Priya Grocers,29,4,2027-04-02,pcs,718
P1509,Potato Chips (Masala 75g),Snacks & Beverages,87.0,183.67,S006,Health Essentials Ltd.,12,2,2025-12-09,liters,166
P1904,Kitchen Towels (Roll),Home & Kitchen,385.92,795.97,S005,Apex Foods Pvt. Ltd.,16,8,2026-05-16,kg,117
P2063,Onions (1kg),Fruits & Vegetables,65.83,151.24,S006,Health Essentials Ltd.,13,1,2025-09-19,kg,62
P1812,Dinner Set (4 Pcs),Utensils & Cookware,251.94,520.09,S005,Apex Foods Pvt. Ltd.,1,12,2027-01-14,pcs,18
P1017,Toothpaste (Herbal 150g),Personal Care,312.79,460.44,S008,TechGadgets India,1,9,2025-05-30,bottles,6
P1953,Sandals (Size 8),Footwear,1201.11,2241.67,S002,Bharat Distributors,5,15,2026-05-22,pcs,83
P1245,Cotton T-shirt (M),Apparel,1458.75,2511.82,S007,HomeCare Solutions,2,21,2024-07-08,sets,32
P2258,Wheat Flour (10kg),Grocery & Staples,54.79,88.85,S008,TechGadgets India,44,5,2026-12-19,pcs,806
P1050,Eggs (6 Pcs),Dairy & Bakery,168.63,420.75,S008,TechGadgets India,3,2,2025-06-05,packs,17
P1146,Sneakers (Size 9),Footwear,227.93,310.67,S001,Indian Wholesale Co.,2,22,2024-12-02,pairs,28
P1470,Cotton T-shirt (M),Apparel,1679.68,3404.15,S001,Indian Wholesale Co.,2,21,2027-03-25,pcs,25
P1487,Multivitamin Tablets (Bottle 60pcs),Health & Wellness,587.28,1202.68,S002,Bharat Distributors,26,6,2026-11-16,packs,224
P2071,Jeans (Size 32),Apparel,949.09,1353.93,S001,Indian Wholesale Co.,9,16,2026-08-08,sets,136
P1198,Floor Cleaner (1L),Home & Kitchen,365.72,739.34,S002,Bharat Distributors,1,11,2025-05-29,bottles,0
P1396,Chicken Breast (500g),Meat & Seafood,786.75,1470.48,S004,Quick Supply India,18,1,2025-08-25,kg,62
P2166,Sneakers (Size 9),Footwear,903.71,1277.74,S005,Apex Foods Pvt. Ltd.,1,16,2025-08-26,pairs,17
P2297,Wheat Flour (10kg),Grocery & Staples,237.8,517.69,S008,TechGadgets India,13,6,2026-02-10,packets,315
P1606,Dishwashing Liquid (500ml),Home & Kitchen,283.18,396.88,S007,HomeCare Solutions,27,10,2026-02-14,kg,179
P2323,Potatoes (1kg),Fruits & Vegetables,88.03,198.69,S001,Indian Wholesale Co.,30,1,2025-07-09,g,133
P2119,Mineral Water (1L),Snacks & Beverages,29.02,43.16,S003,Priya Grocers,28,3,2025-09-30,pcs,381
P1945,Spinach (Bunch),Fruits & Vegetables,74.09,182.35,S003,Priya Grocers,49,1,2025-09-16,dozens,197
P2486,Potato Chips (Masala 75g),Snacks & Beverages,62.44,147.81,S003,Priya Grocers,43,2,2025-12-01,pcs,607
P1232,Yogurt (Fruit 150g),Dairy & Bakery,52.08,74.98,S006,Health Essentials Ltd.,5,2,2025-06-22,g,22
P1293,Eggs (6 Pcs),Dairy & Bakery,109.75,165.66,S003,Priya Grocers,1,1,2025-05-16,packs,0
P2176,Frying Pan (Non-stick),Utensils & Cookware,199.74,411.6,S003,Priya Grocers,1,9,2026-07-01,pcs,6
P2334,Sneakers (Size 9),Footwear,1254.28,2810.91,S008,TechGadgets India,1,17,2026-09-10,pairs,16
P1083,Formal Shoes (Size 10),Footwear,1025.63,2124.97,S007,HomeCare Solutions,1,23,2025-06-20,pairs,15
P1176,Formal Shoes (Size 10),Footwear,523.95,1221.67,S006,Health Essentials Ltd.,3,19,2025-02-02,pairs,36
P1813,Onions (1kg),Fruits & Vegetables,57.18,102.77,S004,Quick Supply India,28,1,2025-07-17,g,100
P1611,Protein Powder (Whey 500g),Health & Wellness,219.74,491.55,S004,Quick Supply India,15,7,2026-02-07,g,140
P2288,Sandals (Size 8),Footwear,1412.53,2107.39,S002,Bharat Distributors,3,21,2027-01-19,pairs,40
P1361,Tea Powder (250g),Grocery & Staples,179.09,246.13,S007,HomeCare Solutions,6,3,2026-07-17,kg,126
P1542,Mutton Curry Cut (500g),Meat & Seafood,590.98,1141.75,S003,Priya Grocers,11,1,2025-07-19,g,34
P1979,Curd (500g),Dairy & Bakery,45.72,84.99,S006,Health Essentials Ltd.,22,1,2025-07-07,g,122
P2129,Agarbatti (Pack of 100),Home & Kitchen,483.82,1077.59,S004,Quick Supply India,7,8,2025-11-13,bottles,43
P2095,Dinner Set (4 Pcs),Utensils & Cookware,905.38,2174.12,S003,Priya Grocers,4,5,2027-01-15,sets,67
P1019,Water Bottle (Steel),Utensils & Cookware,253.29,568.18,S001,Indian Wholesale Co.,1,13,2024-10-20,pcs,28
P2390,Mineral Water (1L),Snacks & Beverages,52.75,119.3,S003,Priya Grocers,24,4,2026-10-22,pcs,266
P1442,Face Cream (Aloe Vera 50g),Personal Care,319.14,683.39,S005,Apex Foods Pvt. Ltd.,29,3,2026-02-13,g,337
P1368,Apples (1kg),Fruits & Vegetables,46.49,91.28,S004,Quick Supply India,14,1,2025-09-10,pcs,55
P1320,Pressure Cooker (3L),Utensils & Cookware,713.64,1201.05,S006,Health Essentials Ltd.,1,9,2024-08-19,sets,24
P1118,Spinach (Bunch),Fruits & Vegetables,64.4,122.45,S007,HomeCare Solutions,1,1,2025-05-13,kg,0
P1048,Ghee (500ml),Grocery & Staples,144.21,317.32,S006,Health Essentials Ltd.,1,2,2024-11-26,pcs,13
P2097,Sandals (Size 8),Footwear,344.85,585.47,S005,Apex Foods Pvt. Ltd.,3,10,2025-11-26,pairs,50
P1145,Mutton Curry Cut (500g),Meat & Seafood,652.42,1586.72,S005,Apex Foods Pvt. Ltd.,4,1,2025-06-16,g,13
P1125,Potato Chips (Masala 75g),Snacks & Beverages,56.8,122.5,S001,Indian Wholesale Co.,3,4,2025-01-30,liters,39
P1211,Cotton T-shirt (M),Apparel,1183.05,1866.77,S003,Priya Grocers,3,20,2025-03-10,sets,37
P2403,Salt (1kg),Grocery & Staples,142.44,253.3,S003,Priya Grocers,44,3,2027-05-26,kg,794
P2305,Coriander (Bunch),Fruits & Vegetables,58.71,136.88,S004,Quick Supply India,39,1,2025-09-25,pcs,192
P1826,Toilet Cleaner (500ml),Home & Kitchen,252.74,508.01,S003,Priya Grocers,38,6,2027-01-08,pcs,279
P2398,LED Bulb (9W),Electronics,24233.2,38472.77,S002,Bharat Distributors,1,17,2026-12-02,units,26
P1915,Cotton T-shirt (M),Apparel,1673.69,2804.17,S002,Bharat Distributors,5,17,2025-12-20,sets,66
P1333,Potatoes (1kg),Fruits & Vegetables,87.34,189.1,S007,HomeCare Solutions,1,1,2025-05-23,g,5
P1345,LED Bulb (9W),Electronics,12814.77,26206.23,S005,Apex Foods Pvt. Ltd.,1,16,2024-10-24,pcs,7
P1162,Immunity Booster (Syrup 200ml),Health & Wellness,440.4,742.87,S007,HomeCare Solutions,1,6,2025-02-18,bottles,8
P1856,USB Cable (2m),Electronics,8632.55,20968.24,S002,Bharat Distributors,1,17,2027-04-10,pcs,15
P1279,Spinach (Bunch),Fruits & Vegetables,66.61,141.83,S003,Priya Grocers,6,1,2025-05-03,dozens,31
P1292,Dinner Set (4 Pcs),Utensils & Cookware,452.12,845.69,S002,Bharat Distributors,1,7,2024-10-24,sets,10
P1016,Agarbatti (Pack of 100),Home & Kitchen,612.85,1426.9,S002,Bharat Distributors,6,11,2024-12-15,bottles,40
P1578,Soap (Sandalwood 125g),Personal Care,236.65,389.28,S002,Bharat Distributors,25,3,2027-06-09,pcs,253
P1127,Wheat Flour (10kg),Grocery & Staples,134.66,291.22,S003,Priya Grocers,1,2,2024-11-12,packets,21
P1272,USB Cable (2m),Electronics,42137.69,84995.04,S005,Apex Foods Pvt. Ltd.,1,12,2025-03-26,pcs,25
P1332,Garbage Bags (Medium Pack),Home & Kitchen,603.22,1463.03,S004,Quick Supply India,2,7,2025-02-14,rolls,13
P1792,Pressure Cooker (3L),Utensils & Cookware,540.77,650.04,S002,Bharat Distributors,1,13,2025-12-25,sets,25
P1143,Hair Oil (Coconut 300ml),Personal Care,385.09,837.29,S005,Apex Foods Pvt. Ltd.,3,5,2025-04-08,bottles,42
P1087,Protein Powder (Whey 500g),Health & Wellness,571.6,1095.66,S005,Apex Foods Pvt. Ltd.,3,9,2024-12-07,g,29
P1351,Eggs (6 Pcs),Dairy & Bakery,100.19,244.75,S004,Quick Supply India,8,1,2025-07-18,dozens,53
P2291,Bread (Whole Wheat 400g),Dairy & Bakery,132.08,221.71,S004,Quick Supply India,12,1,2025-07-06,liters,69
P1890,Curd (500g),Dairy & Bakery,91.34,118.95,S005,Apex Foods Pvt. Ltd.,11,1,2025-09-26,g,63
P1646,Garbage Bags (Medium Pack),Home & Kitchen,338.68,438.32,S006,Health Essentials Ltd.,37,13,2025-08-07,rolls,247
P1899,USB Cable (2m),Electronics,4246.12,9053.58,S005,Apex Foods Pvt. Ltd.,1,11,2026-10-20,units,47
P1797,Protein Powder (Whey 500g),Health & Wellness,217.99,466.19,S005,Apex Foods Pvt. Ltd.,12,5,2026-03-29,pcs,87
P1128,Lemons (250g),Fruits & Vegetables,79.83,106.86,S006,Health Essentials Ltd.,7,1,2025-06-17,dozens,30
P2300,Toothpaste (Herbal 150g),Personal Care,295.81,444.44,S003,Priya Grocers,6,8,2026-02-01,packs,76
P2407,Mutton Curry Cut (500g),Meat & Seafood,374.31,470.03,S001,Indian Wholesale Co.,10,1,2025-09-11,kg,45
P1412,Garbage Bags (Medium Pack),Home & Kitchen,410.29,825.01,S002,Bharat Distributors,22,11,2026-04-24,bottles,133
P1602,Matchbox (Pack of 10),Home & Kitchen,405.25,989.89,S007,HomeCare Solutions,29,11,2027-06-01,kg,197
P2268,Matchbox (Pack of 10),Home & Kitchen,722.63,1633.16,S005,Apex Foods Pvt. Ltd.,4,11,2026-08-19,rolls,34
P1707,Milk (toned 1L),Dairy & Bakery,107.91,203.33,S007,HomeCare Solutions,51,1,2025-08-16,g,291
P2109,Casual Shirt (L),Apparel,326.09,423.63,S002,Bharat Distributors,13,18,2026-04-05,sets,144
P1034,Chicken Breast (500g),Meat & Seafood,793.12,1652.51,S006,Health Essentials Ltd.,6,1,2025-06-04,g,23
P2207,Chai Mix (150g),Snacks & Beverages,32.49,44.35,S004,Quick Supply India,52,2,2025-10-19,packets,574
P1496,Spices Combo (100g),Grocery & Staples,194.41,355.27,S005,Apex Foods Pvt. Ltd.,12,5,2025-08-22,pcs,282
P1235,Matchbox (Pack of 10),Home & Kitchen,568.2,1392.53,S002,Bharat Distributors,5,9,2024-10-14,bottles,37
P1336,Basic Headphones,Electronics,42801.88,62929.2,S002,Bharat Distributors,1,10,2024-09-06,units,17
P1902,Butter (100g),Dairy & Bakery,107.55,137.1,S006,Health Essentials Ltd.,28,2,2025-08-28,pcs,122
P1805,USB Cable (2m),Electronics,45600.34,62005.26,S005,Apex Foods Pvt. Ltd.,1,18,2025-08-09,units,48
P1907,Spices Combo (100g),Grocery & Staples,257.33,324.52,S007,HomeCare Solutions,34,4,2027-02-17,packets,641
P2316,Multivitamin Tablets (Bottle 60pcs),Health & Wellness,211.5,512.01,S006,Health Essentials Ltd.,15,10,2026-01-10,g,113
P2194,Toilet Cleaner (500ml),Home & Kitchen,164.63,345.84,S004,Quick Supply India,7,8,2026-09-12,packs,49
P2142,Laundry Detergent (1kg),Home & Kitchen,132.84,280.42,S006,Health Essentials Ltd.,21,11,2027-03-27,rolls,180
P1661,Hand Wash (Neem 250ml),Personal Care,92.83,187.05,S006,Health Essentials Ltd.,18,4,2027-03-19,pcs,193
P2148,Laundry Detergent (1kg),Home & Kitchen,109.66,227.01,S002,Bharat Distributors,31,8,2026-10-11,rolls,198
P1495,Wheat Flour (10kg),Grocery & Staples,265.3,417.93,S001,Indian Wholesale Co.,49,2,2025-11-04,packets,902
P1190,Bread (Whole Wheat 400g),Dairy & Bakery,141.77,198.52,S006,Health Essentials Ltd.,6,1,2025-05-04,dozens,29
P1722,Milk (toned 1L),Dairy & Bakery,95.16,148.89,S002,Bharat Distributors,22,1,2025-09-12,dozens,106
P2244,Cola (2L),Snacks & Beverages,46.12,76.46,S001,Indian Wholesale Co.,100,2,2025-12-29,ml,1097
P1593,Salt (1kg),Grocery & Staples,218.99,274.46,S005,Apex Foods Pvt. Ltd.,37,6,2027-06-16,pcs,827
P1002,Agarbatti (Pack of 100),Home & Kitchen,195.15,428.55,S006,Health Essentials Ltd.,3,13,2024-08-23,pcs,33
P1547,Dinner Set (4 Pcs),Utensils & Cookware,479.04,607.77,S004,Quick Supply India,1,7,2026-03-31,pcs,29
P2079,Socks (Pack of 3),Apparel,1440.56,1841.34,S007,HomeCare Solutions,9,22,2025-08-22,pcs,104
P1330,Energy Bar (Nut 50g),Snacks & Beverages,46.33,84.63,S008,TechGadgets India,1,4,2025-03-25,ml,11
P1594,Immunity Booster (Syrup 200ml),Health & Wellness,453.36,621.1,S006,Health Essentials Ltd.,27,5,2025-08-28,pcs,249
P1962,Hand Wash (Neem 250ml),Personal Care,165.5,367.53,S007,HomeCare Solutions,24,4,2026-03-26,g,238
P1458,Laundry Detergent (1kg),Home & Kitchen,419.64,622.77,S003,Priya Grocers,24,9,2025-10-20,bottles,198
P1680,Casual Shirt (L),Apparel,1384.08,3124.44,S001,Indian Wholesale Co.,1,10,2026-05-12,sets,21
P1106,Matchbox (Pack of 10),Home & Kitchen,285.94,604.79,S005,Apex Foods Pvt. Ltd.,1,9,2025-03-05,pcs,12
P2034,Bread (Whole Wheat 400g),Dairy & Bakery,48.07,95.08,S007,HomeCare Solutions,37,1,2025-07-16,g,172
P2290,Namkeen (Aloo Bhujia 150g),Snacks & Beverages,52.19,105.68,S004,Quick Supply India,41,3,2025-09-18,liters,574
P1876,Multivitamin Tablets (Bottle 60pcs),Health & Wellness,227.51,440.28,S008,TechGadgets India,8,4,2026-12-25,bottles,60
P1159,Bananas (1 Dozen),Fruits & Vegetables,46.61,83.91,S003,Priya Grocers,1,1,2025-06-20,kg,0
P1394,Cheese Slice (10 Pcs Pack),Dairy & Bakery,77.49,171.12,S003,Priya Grocers,60,1,2025-09-18,g,251
P1532,Toothpaste (Herbal 150g),Personal Care,381.76,741.53,S005,Apex Foods Pvt. Ltd.,37,7,2026-09-29,bottles,318
P2010,Cotton T-shirt (M),Apparel,659.24,1086.91,S002,Bharat Distributors,3,18,2027-05-03,pcs,38
P1978,Basic Headphones,Electronics,11718.9,17189.25,S001,Indian Wholesale Co.,1,8,2026-07-13,pcs,25
P1632,Potatoes (1kg),Fruits & Vegetables,64.0,157.23,S005,Apex Foods Pvt. Ltd.,23,1,2025-07-18,bunches,91
P1228,Floor Cleaner (1L),Home & Kitchen,471.48,758.78,S002,Bharat Distributors,4,10,2024-11-07,bottles,28
P2066,Fish Fillet (250g),Meat & Seafood,220.31,513.27,S004,Quick Supply India,11,1,2025-08-23,g,34
P1926,Spices Combo (100g),Grocery & Staples,207.02,293.03,S002,Bharat Distributors,37,6,2025-10-13,kg,814
P2459,Frying Pan (Non-stick),Utensils & Cookware,874.18,1496.15,S004,Quick Supply India,4,5,2027-04-29,sets,69
P1806,Wheat Flour (10kg),Grocery & Staples,288.96,627.16,S008,TechGadgets India,28,5,2026-01-04,packets,722
P1533,Socks (Pack of 3),Apparel,1727.59,2368.58,S001,Indian Wholesale Co.,1,13,2025-12-15,pcs,24
P1514,Spinach (Bunch),Fruits & Vegetables,98.14,153.08,S008,TechGadgets India,40,1,2025-08-14,pcs,135
P2476,Formal Shoes (Size 10),Footwear,763.02,1385.24,S006,Health Essentials Ltd.,5,15,2026-02-23,pcs,92
P2438,Agarbatti (Pack of 100),Home & Kitchen,570.05,1327.73,S006,Health Essentials Ltd.,48,12,2027-05-03,kg,290
P1416,Butter (100g),Dairy & Bakery,112.8,150.41,S007,HomeCare Solutions,39,2,2025-09-22,g,218
P2311,Dinner Set (4 Pcs),Utensils & Cookware,418.84,552.3,S008,TechGadgets India,4,7,2027-03-15,pcs,60
P1565,Sandals (Size 8),Footwear,567.55,1299.6,S006,Health Essentials Ltd.,4,11,2026-09-11,pcs,71
P2022,Yogurt (Fruit 150g),Dairy & Bakery,61.59,133.0,S007,HomeCare Solutions,11,2,2025-09-08,packs,61
P1619,Biscuits (Atta 100g),Snacks & Beverages,30.51,52.17,S005,Apex Foods Pvt. Ltd.,92,2,2027-06-01,packets,1122
P1625,Extension Cord (5m),Electronics,37514.9,83928.68,S001,Indian Wholesale Co.,1,10,2026-11-06,units,16
P2204,Pressure Cooker (3L),Utensils & Cookware,893.32,1428.57,S006,Health Essentials Ltd.,2,5,2027-01-12,pcs,48
P1816,Sandals (Size 8),Footwear,1479.57,3606.54,S003,Priya Grocers,4,21,2026-07-23,pcs,64
P1042,Sandals (Size 8),Footwear,1451.64,3467.58,S008,TechGadgets India,3,24,2025-01-19,pairs,45
P1687,Cola (2L),Snacks & Beverages,76.29,122.14,S003,Priya Grocers,66,2,2026-07-07,ml,720
P2027,Soap (Sandalwood 125g),Personal Care,271.83,548.43,S002,Bharat Distributors,19,9,2026-12-03,bottles,209
P2248,Mineral Water (1L),Snacks & Beverages,42.42,75.72,S006,Health Essentials Ltd.,64,2,2027-01-23,pcs,726
P1592,Sandals (Size 8),Footwear,950.66,1352.77,S008,TechGadgets India,1,23,2026-05-10,pcs,18
P1466,Toor Dal (1kg),Grocery & Staples,113.63,233.6,S001,Indian Wholesale Co.,34,4,2027-03-18,pcs,820
P1888,Cotton T-shirt (M),Apparel,1628.15,2273.22,S007,HomeCare Solutions,3,11,2025-09-10,pcs,46
P1510,Formal Shoes (Size 10),Footwear,518.28,1292.83,S006,Health Essentials Ltd.,1,11,2025-09-19,pairs,30
P1287,Milk (toned 1L),Dairy & Bakery,130.06,228.54,S007,HomeCare Solutions,7,1,2025-06-20,g,35
P2110,Curd (500g),Dairy & Bakery,68.42,148.01,S002,Bharat Distributors,12,1,2025-09-18,pcs,56
P1204,Fish Fillet (250g),Meat & Seafood,631.29,1268.42,S001,Indian Wholesale Co.,13,1,2025-05-03,pcs,41
P2499,Cotton T-shirt (M),Apparel,972.71,1979.09,S006,Health Essentials Ltd.,9,18,2025-09-21,pcs,106
P1549,Coriander (Bunch),Fruits & Vegetables,56.35,97.51,S002,Bharat Distributors,16,1,2025-09-01,dozens,59
P2124,Mutton Curry Cut (500g),Meat & Seafood,349.7,512.28,S003,Priya Grocers,12,1,2025-07-11,pcs,44
P1749,Water Bottle (Steel),Utensils & Cookware,722.63,958.36,S006,Health Essentials Ltd.,2,6,2026-07-27,pcs,38
P1885,Frying Pan (Non-stick),Utensils & Cookware,637.69,1532.42,S004,Quick Supply India,2,11,2026-01-05,sets,41
P1613,Hair Oil (Coconut 300ml),Personal Care,301.96,406.45,S008,TechGadgets India,45,3,2026-10-22,g,441
P1269,Eggs (6 Pcs),Dairy & Bakery,166.45,259.24,S001,Indian Wholesale Co.,3,2,2025-05-25,packs,21
P1350,Chai Mix (150g),Snacks & Beverages,21.99,31.63,S001,Indian Wholesale Co.,87,4,2026-09-29,liters,1064
P1832,Mutton Curry Cut (500g),Meat & Seafood,481.69,583.2,S003,Priya Grocers,15,1,2025-08-10,kg,59
